symbol,close,delivery_pct,volume,turnover,Score,Label
DIAMINESQ,237.0,59.39,3937,933069.0,1,🔴 Flagged (Unsafe)
PRITIKAUTO,13.55,73.5,68856,932998.8,1,🔴 Flagged (Unsafe)
VAISHALI,7.34,78.14,125333,919944.22,1,🔴 Flagged (Unsafe)
HDFCLOWVOL,21.23,83.79,42894,910639.62,1,🔴 Flagged (Unsafe)
MOKSH,12.5,90.2,72094,901175.0,1,🔴 Flagged (Unsafe)
KOTHARIPRO,69.0,64.92,12997,896793.0,1,🔴 Flagged (Unsafe)
GROWWLOVOL,10.85,81.95,82118,890980.2999999999,1,🔴 Flagged (Unsafe)
MOALPHA50,51.12,64.8,17359,887392.08,1,🔴 Flagged (Unsafe)
BANSWRAS,112.5,72.54,7774,874575.0,1,🔴 Flagged (Unsafe)
GILLANDERS,94.85,59.7,9158,868636.2999999999,1,🔴 Flagged (Unsafe)
ABSLNN50ET,73.9,91.96,11687,863669.3,1,🔴 Flagged (Unsafe)
INVENTURE,1.1,66.17,783954,862349.4,1,🔴 Flagged (Unsafe)
ADVANIHOTR,54.92,65.76,15690,861694.8,1,🔴 Flagged (Unsafe)
XELPMOC,133.3,70.23,6398,852853.4,1,🔴 Flagged (Unsafe)
ATAM,64.0,66.81,13277,849728.0,1,🔴 Flagged (Unsafe)
MUKTAARTS,55.2,58.21,15094,833188.8,1,🔴 Flagged (Unsafe)
SURANASOL,23.2,83.74,35903,832949.6,1,🔴 Flagged (Unsafe)
KRITINUT,69.0,56.42,11889,820341.0,1,🔴 Flagged (Unsafe)
AARNAV,27.5,52.32,29750,818125.0,1,🔴 Flagged (Unsafe)
KRITIKA,6.13,75.28,133034,815498.42,1,🔴 Flagged (Unsafe)
BALPHARMA,76.3,71.82,10657,813129.1,1,🔴 Flagged (Unsafe)
DCM,79.25,85.85,10229,810648.25,1,🔴 Flagged (Unsafe)
SNXT30BEES,41.69,56.81,19434,810203.46,1,🔴 Flagged (Unsafe)
ELDEHSG,899.0,71.56,886,796514.0,1,🔴 Flagged (Unsafe)
REPL,86.0,51.44,9250,795500.0,1,🔴 Flagged (Unsafe)
MOLOWVOL,38.92,93.21,20425,794941.0,1,🔴 Flagged (Unsafe)
AKSHOPTFBR,4.85,77.8,161663,784065.5499999999,1,🔴 Flagged (Unsafe)
DIGIDRIVE,22.0,87.19,35614,783508.0,1,🔴 Flagged (Unsafe)
WEALTH,945.1,50.54,829,783487.9,1,🔴 Flagged (Unsafe)
CORALFINAC,35.2,75.68,22017,774998.4,1,🔴 Flagged (Unsafe)
LATTEYS,22.0,68.57,35113,772486.0,1,🔴 Flagged (Unsafe)
CONSUMIETF,120.57,66.52,6353,765981.21,1,🔴 Flagged (Unsafe)
RSSOFTWARE,36.0,72.82,21257,765252.0,1,🔴 Flagged (Unsafe)
COUNCODOS,5.17,55.31,146933,759643.61,1,🔴 Flagged (Unsafe)
BCONCEPTS,255.3,63.22,2961,755943.3,1,🔴 Flagged (Unsafe)
VIJIFIN,2.08,70.2,361667,752267.36,1,🔴 Flagged (Unsafe)
KAUSHALYA,904.0,63.56,826,746704.0,1,🔴 Flagged (Unsafe)
DPSCLTD,9.26,59.12,80454,745004.04,1,🔴 Flagged (Unsafe)
GSS,13.8,66.86,53870,743406.0,1,🔴 Flagged (Unsafe)
MANAKSIA,60.8,67.75,12199,741699.2,1,🔴 Flagged (Unsafe)
AHLADA,44.51,89.89,16534,735928.34,1,🔴 Flagged (Unsafe)
UNIENTER,105.0,73.81,6979,732795.0,1,🔴 Flagged (Unsafe)
AARON,161.6,59.02,4522,730755.2,1,🔴 Flagged (Unsafe)
DHUNINV,970.1,77.18,745,722724.5,1,🔴 Flagged (Unsafe)
NETF,275.0,53.63,2614,718850.0,1,🔴 Flagged (Unsafe)
NAGAFERT,4.4,77.1,162898,716751.2000000001,1,🔴 Flagged (Unsafe)
HINDCOMPOS,418.0,68.32,1714,716452.0,1,🔴 Flagged (Unsafe)
BIOFILCHEM,31.4,54.93,22801,715951.4,1,🔴 Flagged (Unsafe)
JHS,9.67,70.46,73541,711141.47,1,🔴 Flagged (Unsafe)
DBSTOCKBRO,25.65,75.11,27722,711069.2999999999,1,🔴 Flagged (Unsafe)
AONETMMQ50,9.87,88.37,71326,703987.62,1,🔴 Flagged (Unsafe)
PRAKASHSTL,4.42,91.58,157506,696176.52,1,🔴 Flagged (Unsafe)
SUNDRMBRAK,635.0,75.8,1091,692785.0,1,🔴 Flagged (Unsafe)
RPPL,17.2,50.72,40211,691629.2,1,🔴 Flagged (Unsafe)
SRGHFL,263.8,89.91,2606,687462.8,1,🔴 Flagged (Unsafe)
NATCAPSUQ,152.2,77.56,4505,685661.0,1,🔴 Flagged (Unsafe)
LOVABLE,76.1,66.82,8985,683758.5,1,🔴 Flagged (Unsafe)
MAHAPEXLTD,92.0,65.39,7386,679512.0,1,🔴 Flagged (Unsafe)
MOTOUR,78.22,80.7,8602,672848.44,1,🔴 Flagged (Unsafe)
NITIRAJ,206.07,63.78,3252,670139.64,1,🔴 Flagged (Unsafe)
TPHQ,0.58,55.12,1136452,659142.1599999999,1,🔴 Flagged (Unsafe)
RAJMET,3.87,78.32,166877,645813.99,1,🔴 Flagged (Unsafe)
GSEC5IETF,64.9,99.99,9936,644846.4,1,🔴 Flagged (Unsafe)
CIFL,31.05,60.94,20763,644691.15,1,🔴 Flagged (Unsafe)
ORIENTALTL,6.72,62.66,95720,643238.4,1,🔴 Flagged (Unsafe)
HEALTHCARE,19.09,93.8,33300,635697.0,1,🔴 Flagged (Unsafe)
ECAPINSURE,24.6,89.99,25582,629317.2000000001,1,🔴 Flagged (Unsafe)
AKSHAR,0.43,65.33,1463499,629304.57,1,🔴 Flagged (Unsafe)
MITCON,58.13,55.05,10754,625130.02,1,🔴 Flagged (Unsafe)
WORTHPERI,138.0,79.8,4499,620862.0,1,🔴 Flagged (Unsafe)
OILCOUNTUB,48.0,60.98,12881,618288.0,1,🔴 Flagged (Unsafe)
SAHYADRI,251.01,96.08,2451,615225.51,1,🔴 Flagged (Unsafe)
GENUSPAPER,12.82,58.88,47630,610616.6,1,🔴 Flagged (Unsafe)
UYFINCORP,14.5,80.95,42077,610116.5,1,🔴 Flagged (Unsafe)
SBINEQWETF,33.81,67.0,17940,606551.4,1,🔴 Flagged (Unsafe)
ALPA,65.5,88.55,9133,598211.5,1,🔴 Flagged (Unsafe)
SIL,14.91,81.48,39626,590823.66,1,🔴 Flagged (Unsafe)
HALDER,255.0,94.32,2289,583695.0,1,🔴 Flagged (Unsafe)
PRUDMOULI,17.65,62.8,32730,577684.5,1,🔴 Flagged (Unsafe)
ABSLBANETF,62.48,56.08,9235,577002.7999999999,1,🔴 Flagged (Unsafe)
EUROBOND,166.15,86.43,3457,574380.55,1,🔴 Flagged (Unsafe)
ISHANCH,59.13,69.68,9697,573383.61,1,🔴 Flagged (Unsafe)
RUBFILA,66.5,78.44,8598,571767.0,1,🔴 Flagged (Unsafe)
CONSUMER,11.33,63.88,50235,569162.55,1,🔴 Flagged (Unsafe)
TEXMOPIPES,45.06,79.33,12584,567035.04,1,🔴 Flagged (Unsafe)
GROWWN200,11.59,80.83,48584,563088.5599999999,1,🔴 Flagged (Unsafe)
RVTH,620.0,71.37,908,562960.0,1,🔴 Flagged (Unsafe)
TOKYOPLAST,82.35,59.38,6666,548945.1,1,🔴 Flagged (Unsafe)
AHLEAST,161.42,81.53,3379,545438.1799999999,1,🔴 Flagged (Unsafe)
SREEL,203.35,74.51,2672,543351.2,1,🔴 Flagged (Unsafe)
KAKATCEM,113.6,77.85,4732,537555.2,1,🔴 Flagged (Unsafe)
SUTLEJTEX,31.55,60.65,16807,530260.85,1,🔴 Flagged (Unsafe)
NRAIL,438.05,50.87,1207,528726.35,1,🔴 Flagged (Unsafe)
BVCL,42.9,62.55,12311,528141.9,1,🔴 Flagged (Unsafe)
SAMPANN,29.2,76.28,18078,527877.6,1,🔴 Flagged (Unsafe)
NECCLTD,14.33,80.0,36467,522572.11,1,🔴 Flagged (Unsafe)
ONELIFECAP,15.76,57.54,33080,521340.8,1,🔴 Flagged (Unsafe)
GROWWPSE,104.0,65.05,5005,520520.0,1,🔴 Flagged (Unsafe)
ATLANTAA,40.2,61.11,12769,513313.80000000005,1,🔴 Flagged (Unsafe)
PILITA,8.55,72.17,59565,509280.75000000006,1,🔴 Flagged (Unsafe)
AGROPHOS,34.34,74.89,14773,507304.82000000007,1,🔴 Flagged (Unsafe)
ORCHASP,2.66,76.78,185452,493302.32,1,🔴 Flagged (Unsafe)
HDFCQUAL,58.36,91.82,8438,492441.68,1,🔴 Flagged (Unsafe)
EMAMIREAL,66.5,69.52,7248,481992.0,1,🔴 Flagged (Unsafe)
SETF10GILT,259.82,84.26,1842,478588.44,1,🔴 Flagged (Unsafe)
FLEXIADD,9.95,67.71,47866,476266.69999999995,1,🔴 Flagged (Unsafe)
HEXATRADEX,159.03,81.86,2983,474386.49,1,🔴 Flagged (Unsafe)
BSL,130.22,56.69,3620,471396.4,1,🔴 Flagged (Unsafe)
ARCHIES,15.99,80.02,29371,469642.29,1,🔴 Flagged (Unsafe)
SBIETFQLTY,221.19,81.3,2069,457642.11,1,🔴 Flagged (Unsafe)
BRNL,19.39,92.64,23594,457487.66000000003,1,🔴 Flagged (Unsafe)
TARAPUR,26.8,74.47,16919,453429.2,1,🔴 Flagged (Unsafe)
KEYFINSERV,281.3,75.51,1605,451486.5,1,🔴 Flagged (Unsafe)
COMPUSOFT,14.31,64.91,31509,450893.79000000004,1,🔴 Flagged (Unsafe)
HALEOSLABS,1319.9,87.39,341,450085.9,1,🔴 Flagged (Unsafe)
GANGAFORGE,3.01,88.39,148776,447815.75999999995,1,🔴 Flagged (Unsafe)
PODDARMENT,234.0,65.17,1898,444132.0,1,🔴 Flagged (Unsafe)
MKPL,5.1,62.15,86998,443689.8,1,🔴 Flagged (Unsafe)
NIFTYQLITY,21.26,80.41,20822,442675.72000000003,1,🔴 Flagged (Unsafe)
SHREYANIND,152.01,80.86,2905,441589.05,1,🔴 Flagged (Unsafe)
NIBL,31.87,73.82,13814,440252.18,1,🔴 Flagged (Unsafe)
GROWWCHEM,28.08,61.47,15289,429315.12,1,🔴 Flagged (Unsafe)
SIGIND,45.76,54.05,9338,427306.88,1,🔴 Flagged (Unsafe)
SHYAMCENT,5.05,87.95,84193,425174.64999999997,1,🔴 Flagged (Unsafe)
VINNY,1.11,82.04,378441,420069.51,1,🔴 Flagged (Unsafe)
ADROITINFO,10.01,73.49,41635,416766.35,1,🔴 Flagged (Unsafe)
SMLT,70.55,63.27,5851,412788.05,1,🔴 Flagged (Unsafe)
SELMC,28.51,76.05,14465,412397.15,1,🔴 Flagged (Unsafe)
MAHESHWARI,41.75,51.59,9867,411947.25,1,🔴 Flagged (Unsafe)
CAPTRUST,13.38,88.55,30701,410779.38,1,🔴 Flagged (Unsafe)
SEMAC,242.0,74.0,1692,409464.0,1,🔴 Flagged (Unsafe)
TWCGOLDETF,155.65,64.52,2624,408425.60000000003,1,🔴 Flagged (Unsafe)
AKI,5.17,69.57,78722,406992.74,1,🔴 Flagged (Unsafe)
BLUECOAST,22.5,79.9,18064,406440.0,1,🔴 Flagged (Unsafe)
INDTERRAIN,31.55,70.71,12767,402798.85000000003,1,🔴 Flagged (Unsafe)
ASHOKAMET,15.46,71.86,25899,400398.54000000004,1,🔴 Flagged (Unsafe)
MOINFRA,61.8,53.44,6473,400031.39999999997,1,🔴 Flagged (Unsafe)
BAGFILMS,5.25,79.18,75436,396039.0,1,🔴 Flagged (Unsafe)
BIL,818.05,63.64,484,395936.19999999995,1,🔴 Flagged (Unsafe)
INDIANCARD,213.0,79.7,1857,395541.0,1,🔴 Flagged (Unsafe)
ACCURACY,4.93,61.36,80039,394592.26999999996,1,🔴 Flagged (Unsafe)
UNITEDPOLY,23.49,96.96,16786,394303.13999999996,1,🔴 Flagged (Unsafe)
TOTAL,63.75,53.27,6180,393975.0,1,🔴 Flagged (Unsafe)
NIFTYBETF,261.11,71.07,1476,385398.36000000004,1,🔴 Flagged (Unsafe)
SUPERSPIN,6.58,61.27,58323,383765.34,1,🔴 Flagged (Unsafe)
VALIANTLAB,58.5,59.42,6454,377559.0,1,🔴 Flagged (Unsafe)
INFRA,11.55,70.75,32634,376922.7,1,🔴 Flagged (Unsafe)
SUPREME,56.0,74.36,6680,374080.0,1,🔴 Flagged (Unsafe)
CELEBRITY,8.29,80.18,44857,371864.52999999997,1,🔴 Flagged (Unsafe)
ACL,55.5,56.4,6626,367743.0,1,🔴 Flagged (Unsafe)
ASPINWALL,215.5,76.37,1701,366565.5,1,🔴 Flagged (Unsafe)
IDFNIFTYET,279.42,95.85,1302,363804.84,1,🔴 Flagged (Unsafe)
UCAL,109.57,73.84,3268,358074.75999999995,1,🔴 Flagged (Unsafe)
SAMBHAAV,7.62,59.41,46504,354360.48,1,🔴 Flagged (Unsafe)
UMIYA-MRO,85.2,69.37,4022,342674.4,1,🔴 Flagged (Unsafe)
CHEMBOND,144.25,73.08,2359,340285.75,1,🔴 Flagged (Unsafe)
GROWWNXT50,71.0,66.77,4779,339309.0,1,🔴 Flagged (Unsafe)
EBANKNIFTY,61.33,56.66,5501,337376.33,1,🔴 Flagged (Unsafe)
GAYAHWS,2.25,83.39,148844,334899.0,1,🔴 Flagged (Unsafe)
QNIFTY,279.0,74.79,1186,330894.0,1,🔴 Flagged (Unsafe)
BANKBETF,61.8,59.02,5352,330753.6,1,🔴 Flagged (Unsafe)
FLEXITUFF,9.69,95.45,34123,330651.87,1,🔴 Flagged (Unsafe)
APOLSINHOT,1236.0,57.68,267,330012.0,1,🔴 Flagged (Unsafe)
SANDESH,991.8,89.16,332,329277.6,1,🔴 Flagged (Unsafe)
RKEC,43.6,57.01,7534,328482.4,1,🔴 Flagged (Unsafe)
PRAENG,21.92,52.64,14976,328273.92000000004,1,🔴 Flagged (Unsafe)
AKSHARCHEM,220.0,75.1,1486,326920.0,1,🔴 Flagged (Unsafe)
MOM50,264.9,86.72,1220,323178.0,1,🔴 Flagged (Unsafe)
BBNPNBETF,61.39,97.42,5242,321806.38,1,🔴 Flagged (Unsafe)
AKASH,25.92,66.96,12391,321174.72000000003,1,🔴 Flagged (Unsafe)
RUCHINFRA,5.8,84.51,54530,316274.0,1,🔴 Flagged (Unsafe)
DRCSYSTEMS,15.29,72.18,20569,314500.01,1,🔴 Flagged (Unsafe)
ANIKINDS,45.54,70.07,6867,312723.18,1,🔴 Flagged (Unsafe)
NEXT30ADD,42.04,67.19,7235,304159.39999999997,1,🔴 Flagged (Unsafe)
LICNMID100,60.23,82.61,5021,302414.82999999996,1,🔴 Flagged (Unsafe)
ENERGYDEV,16.17,73.82,18061,292046.37000000005,1,🔴 Flagged (Unsafe)
PVTBANKADD,29.64,84.14,9539,282735.96,1,🔴 Flagged (Unsafe)
ORIENTLTD,64.85,85.93,4349,282032.64999999997,1,🔴 Flagged (Unsafe)
ELGIRUBCO,40.5,90.58,6797,275278.5,1,🔴 Flagged (Unsafe)
SUNDARAM,1.55,81.71,177353,274897.15,1,🔴 Flagged (Unsafe)
NEXTMEDIA,5.7,73.05,47577,271188.9,1,🔴 Flagged (Unsafe)
ELM250,17.24,55.25,15577,268547.48,1,🔴 Flagged (Unsafe)
HDFCVALUE,137.15,64.82,1947,267031.05,1,🔴 Flagged (Unsafe)
HINDCON,20.61,77.09,12907,266013.27,1,🔴 Flagged (Unsafe)
MOPSE,106.52,63.85,2470,263104.39999999997,1,🔴 Flagged (Unsafe)
MONEXT50,70.4,75.42,3727,262380.80000000005,1,🔴 Flagged (Unsafe)
BAFNAPH,105.25,83.03,2487,261756.75,1,🔴 Flagged (Unsafe)
VISASTEEL,39.25,87.57,6614,259599.5,1,🔴 Flagged (Unsafe)
CINEVISTA,15.43,55.81,16805,259301.15,1,🔴 Flagged (Unsafe)
PKTEA,795.0,73.31,326,259170.0,1,🔴 Flagged (Unsafe)
HECPROJECT,114.98,77.42,2250,258705.0,1,🔴 Flagged (Unsafe)
ORBTEXP,173.02,51.91,1489,257626.78000000003,1,🔴 Flagged (Unsafe)
MOTOGENFIN,21.12,89.64,12070,254918.40000000002,1,🔴 Flagged (Unsafe)
ASTRON,4.0,82.59,63235,252940.0,1,🔴 Flagged (Unsafe)
GATECHDVR,0.48,77.78,520575,249876.0,1,🔴 Flagged (Unsafe)
MADHAV,37.58,79.75,6622,248854.75999999998,1,🔴 Flagged (Unsafe)
NDGL,2587.3,72.63,95,245793.50000000003,1,🔴 Flagged (Unsafe)
BALKRISHNA,16.48,59.36,14895,245469.6,1,🔴 Flagged (Unsafe)
MARALOVER,45.51,87.81,5243,238608.93,1,🔴 Flagged (Unsafe)
AXISBPSETF,13.18,60.87,18062,238057.16,1,🔴 Flagged (Unsafe)
LIBAS,10.3,71.29,23055,237466.50000000003,1,🔴 Flagged (Unsafe)
DTIL,141.0,79.9,1637,230817.0,1,🔴 Flagged (Unsafe)
SHRADHA,38.0,76.86,6060,230280.0,1,🔴 Flagged (Unsafe)
SBGLP,29.52,69.84,7570,223466.4,1,🔴 Flagged (Unsafe)
HMVL,70.0,63.29,3184,222880.0,1,🔴 Flagged (Unsafe)
LASA,7.85,65.65,28269,221911.65,1,🔴 Flagged (Unsafe)
MIDCAPBETA,222.65,91.44,993,221091.45,1,🔴 Flagged (Unsafe)
DANGEE,3.1,61.22,70755,219340.5,1,🔴 Flagged (Unsafe)
ZODIACLOTH,80.8,80.32,2688,217190.4,1,🔴 Flagged (Unsafe)
EQUAL200,13.53,72.78,15935,215600.55,1,🔴 Flagged (Unsafe)
BANKA,58.8,74.19,3657,215031.59999999998,1,🔴 Flagged (Unsafe)
SMARTLINK,122.51,75.29,1740,213167.40000000002,1,🔴 Flagged (Unsafe)
NPBET,300.2,63.91,701,210440.19999999998,1,🔴 Flagged (Unsafe)
PRITI,47.1,83.12,4407,207569.7,1,🔴 Flagged (Unsafe)
MITTAL,1.01,62.52,205496,207550.96,1,🔴 Flagged (Unsafe)
ABGSEC,112.12,99.94,1810,202937.2,1,🔴 Flagged (Unsafe)
OBCL,56.0,99.06,3621,202776.0,1,🔴 Flagged (Unsafe)
SHANTI,7.05,58.63,28232,199035.6,1,🔴 Flagged (Unsafe)
GANGESSECU,130.0,53.39,1517,197210.0,1,🔴 Flagged (Unsafe)
AMDIND,43.03,73.99,4449,191440.47,1,🔴 Flagged (Unsafe)
PALREDTEC,34.98,90.65,5466,191200.68,1,🔴 Flagged (Unsafe)
AKG,13.87,64.02,13619,188895.53,1,🔴 Flagged (Unsafe)
SHEKHAWATI,12.68,64.43,14708,186497.44,1,🔴 Flagged (Unsafe)
IVP,137.9,77.33,1341,184923.9,1,🔴 Flagged (Unsafe)
ARCHIDPLY,82.02,75.1,2233,183150.66,1,🔴 Flagged (Unsafe)
INCREDIBLE,35.4,73.14,5171,183053.4,1,🔴 Flagged (Unsafe)
GVPTECH,7.11,65.47,25188,179086.68000000002,1,🔴 Flagged (Unsafe)
SNXT50BETA,92.21,63.67,1927,177688.66999999998,1,🔴 Flagged (Unsafe)
BANKADD,62.4,59.41,2774,173097.6,1,🔴 Flagged (Unsafe)
GLOSTERLTD,570.15,67.67,300,171045.0,1,🔴 Flagged (Unsafe)
OSWALSEEDS,13.13,83.44,12961,170177.93000000002,1,🔴 Flagged (Unsafe)
NBIFIN,1881.0,88.89,90,169290.0,1,🔴 Flagged (Unsafe)
AXISCETF,120.3,99.86,1397,168059.1,1,🔴 Flagged (Unsafe)
TOUCHWOOD,81.31,84.87,2055,167092.05000000002,1,🔴 Flagged (Unsafe)
MSCIINDIA,30.45,65.45,5445,165800.25,1,🔴 Flagged (Unsafe)
SENSEXADD,84.07,65.55,1968,165449.75999999998,1,🔴 Flagged (Unsafe)
MOMNC,32.0,93.23,5154,164928.0,1,🔴 Flagged (Unsafe)
SILLYMONKS,17.42,95.22,9423,164148.66,1,🔴 Flagged (Unsafe)
PNC,23.12,75.45,6973,161215.76,1,🔴 Flagged (Unsafe)
STEELCITY,85.85,71.91,1844,158307.4,1,🔴 Flagged (Unsafe)
ATLASCYCLE,87.6,71.27,1775,155490.0,1,🔴 Flagged (Unsafe)
MADHUCON,4.69,78.72,33111,155290.59000000003,1,🔴 Flagged (Unsafe)
HGM,55.0,87.61,2817,154935.0,1,🔴 Flagged (Unsafe)
JISLDVREQS,23.79,73.07,6460,153683.4,1,🔴 Flagged (Unsafe)
SURAJLTD,234.5,83.36,655,153597.5,1,🔴 Flagged (Unsafe)
TNTELE,8.92,66.11,17042,152014.63999999998,1,🔴 Flagged (Unsafe)
SOFTTECH,286.7,51.53,524,150230.8,1,🔴 Flagged (Unsafe)
AXISBNKETF,628.5,90.79,239,150211.5,1,🔴 Flagged (Unsafe)
JOCIL,131.0,59.6,1104,144624.0,1,🔴 Flagged (Unsafe)
HISARMETAL,169.1,62.09,852,144073.19999999998,1,🔴 Flagged (Unsafe)
TOP15IETF,10.7,87.42,13422,143615.4,1,🔴 Flagged (Unsafe)
SPLIL,30.37,50.58,4680,142131.6,1,🔴 Flagged (Unsafe)
GLOBALE,11.55,56.54,12169,140551.95,1,🔴 Flagged (Unsafe)
SAGARDEEP,24.68,85.49,5645,139318.6,1,🔴 Flagged (Unsafe)
RKDL,19.42,92.47,7149,138833.58000000002,1,🔴 Flagged (Unsafe)
NOIDATOLL,3.76,67.65,36855,138574.8,1,🔴 Flagged (Unsafe)
LICNETFN50,284.44,99.38,487,138522.28,1,🔴 Flagged (Unsafe)
MANUGRAPH,14.4,84.16,9593,138139.2,1,🔴 Flagged (Unsafe)
CYBERMEDIA,14.84,84.83,9180,136231.2,1,🔴 Flagged (Unsafe)
VIVIDHA,0.57,76.86,238493,135941.00999999998,1,🔴 Flagged (Unsafe)
RADAAN,3.13,65.13,43040,134715.19999999998,1,🔴 Flagged (Unsafe)
LAL,7.56,61.64,17637,133335.72,1,🔴 Flagged (Unsafe)
MIDCAPADD,22.03,85.45,5938,130814.14000000001,1,🔴 Flagged (Unsafe)
ANTGRAPHIC,0.87,67.33,147029,127915.23,1,🔴 Flagged (Unsafe)
DIVIDEND,36.98,83.15,3430,126841.4,1,🔴 Flagged (Unsafe)
GKWLIMITED,1646.0,58.11,74,121804.0,1,🔴 Flagged (Unsafe)
KREBSBIO,57.92,93.08,2080,120473.6,1,🔴 Flagged (Unsafe)
HBSL,56.62,61.55,2122,120147.64,1,🔴 Flagged (Unsafe)
GUJRAFFIA,39.0,94.33,3033,118287.0,1,🔴 Flagged (Unsafe)
LPDC,6.42,73.97,18001,115566.42,1,🔴 Flagged (Unsafe)
AIROLAM,90.35,86.22,1241,112124.34999999999,1,🔴 Flagged (Unsafe)
PALASHSECU,93.06,75.73,1203,111951.18000000001,1,🔴 Flagged (Unsafe)
SUVIDHAA,2.97,83.16,37266,110680.02,1,🔴 Flagged (Unsafe)
WELINV,1255.0,61.36,88,110440.0,1,🔴 Flagged (Unsafe)
MOMGF,158.73,58.5,694,110158.62,1,🔴 Flagged (Unsafe)
REGENCERAM,42.11,88.7,2610,109907.09999999999,1,🔴 Flagged (Unsafe)
ACEINTEG,18.5,63.13,5872,108632.0,1,🔴 Flagged (Unsafe)
EQUAL50,338.14,70.06,314,106175.95999999999,1,🔴 Flagged (Unsafe)
SHIVAMILLS,56.82,56.39,1862,105798.84,1,🔴 Flagged (Unsafe)
WILLAMAGOR,28.26,59.41,3614,102131.64,1,🔴 Flagged (Unsafe)
SURYALAXMI,58.5,64.55,1715,100327.5,1,🔴 Flagged (Unsafe)
MFML,22.71,77.49,4375,99356.25,1,🔴 Flagged (Unsafe)
TECILCHEM,13.76,72.13,7134,98163.84,1,🔴 Flagged (Unsafe)
MOGSEC,64.08,72.21,1522,97529.76,1,🔴 Flagged (Unsafe)
GSEC10IETF,260.2,98.91,367,95493.4,1,🔴 Flagged (Unsafe)
WIPL,153.0,97.95,584,89352.0,1,🔴 Flagged (Unsafe)
PIONEEREMB,27.1,97.53,3235,87668.5,1,🔴 Flagged (Unsafe)
KHAITANLTD,94.5,72.99,896,84672.0,1,🔴 Flagged (Unsafe)
RETAIL,24.4,99.27,3438,83887.2,1,🔴 Flagged (Unsafe)
TOP20,9.38,97.57,8886,83350.68000000001,1,🔴 Flagged (Unsafe)
PEARLPOLY,19.24,94.88,4298,82693.51999999999,1,🔴 Flagged (Unsafe)
SELECTIPO,42.87,59.33,1881,80638.47,1,🔴 Flagged (Unsafe)
HYBRIDFIN,18.63,74.2,4302,80146.26,1,🔴 Flagged (Unsafe)
HEADSUP,7.99,97.25,9931,79348.69,1,🔴 Flagged (Unsafe)
PANSARI,289.65,57.62,269,77915.84999999999,1,🔴 Flagged (Unsafe)
SMALLADD,16.01,80.66,4720,75567.20000000001,1,🔴 Flagged (Unsafe)
MONIFTY100,26.24,90.5,2843,74600.31999999999,1,🔴 Flagged (Unsafe)
NAGREEKEXP,25.4,83.86,2930,74422.0,1,🔴 Flagged (Unsafe)
HPIL,126.89,98.9,543,68901.27,1,🔴 Flagged (Unsafe)
DCMFINSERV,4.38,75.69,14560,63772.799999999996,1,🔴 Flagged (Unsafe)
NAGREEKCAP,26.36,92.65,2368,62420.479999999996,1,🔴 Flagged (Unsafe)
FMNL,8.0,82.86,7359,58872.0,1,🔴 Flagged (Unsafe)
LICNETFSEN,925.86,84.13,63,58329.18,1,🔴 Flagged (Unsafe)
MODIRUBBER,119.02,87.06,487,57962.74,1,🔴 Flagged (Unsafe)
GSEC10ABSL,111.15,96.92,519,57686.850000000006,1,🔴 Flagged (Unsafe)
GROWWMC150,220.03,93.33,255,56107.65,1,🔴 Flagged (Unsafe)
DGCONTENT,27.5,73.89,2034,55935.0,1,🔴 Flagged (Unsafe)
MODTHREAD,41.75,88.98,1334,55694.5,1,🔴 Flagged (Unsafe)
KEEPLEARN,1.98,87.14,28105,55647.9,1,🔴 Flagged (Unsafe)
ICDSLTD,41.5,88.26,1278,53037.0,1,🔴 Flagged (Unsafe)
CREATIVEYE,6.63,83.66,7038,46661.94,1,🔴 Flagged (Unsafe)
MON50EQUAL,33.91,99.85,1367,46354.969999999994,1,🔴 Flagged (Unsafe)
MOHITIND,25.23,84.49,1779,44884.17,1,🔴 Flagged (Unsafe)
LYPSAGEMS,5.3,68.23,8396,44498.799999999996,1,🔴 Flagged (Unsafe)
SHIVATEX,162.4,57.2,271,44010.4,1,🔴 Flagged (Unsafe)
NEXT50ADD,70.24,90.55,603,42354.719999999994,1,🔴 Flagged (Unsafe)
LICNFNHGP,286.79,93.1,145,41584.55,1,🔴 Flagged (Unsafe)
DNAMEDIA,3.48,80.5,11261,39188.28,1,🔴 Flagged (Unsafe)
QUALITY30,20.5,89.47,1899,38929.5,1,🔴 Flagged (Unsafe)
BANARBEADS,121.31,69.91,319,38697.89,1,🔴 Flagged (Unsafe)
3PLAND,33.61,74.25,994,33408.34,1,🔴 Flagged (Unsafe)
KARMAENG,43.99,55.76,746,32816.54,1,🔴 Flagged (Unsafe)
MOSERVICE,32.83,100.0,986,32370.379999999997,1,🔴 Flagged (Unsafe)
KRIDHANINF,3.38,95.63,8952,30257.76,1,🔴 Flagged (Unsafe)
ADL,72.76,55.5,400,29104.000000000004,1,🔴 Flagged (Unsafe)
DELTAMAGNT,61.51,63.17,429,26387.79,1,🔴 Flagged (Unsafe)
GROBTEA,947.5,85.19,27,25582.5,1,🔴 Flagged (Unsafe)
21STCENMGM,36.49,70.34,681,24849.690000000002,1,🔴 Flagged (Unsafe)
SVLL,559.4,71.05,38,21257.2,1,🔴 Flagged (Unsafe)
BBTCL,178.0,87.83,115,20470.0,1,🔴 Flagged (Unsafe)
KHANDSE,17.0,96.83,1200,20400.0,1,🔴 Flagged (Unsafe)
