symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
GICRE,EQ,2026-02-05,374.05,370.1,375.5,369.6,373.6,373.1,372.78,313930,1170.28,12531,171492,54.63
GILLANDERS,EQ,2026-02-05,87.57,89.26,89.26,85.0,86.0,86.34,87.03,12997,11.31,208,7673,59.04
GILLETTE,EQ,2026-02-05,8699.0,8699.0,8712.0,8590.0,8590.0,8622.5,8639.7,7994,690.66,3012,4128,51.64
GILT10BETA,EQ,2026-02-05,25.88,26.32,26.32,25.8,26.04,26.02,26.03,861,0.22,52,665,77.24
GILT5BETA,EQ,2026-02-05,63.98,64.85,64.85,63.13,63.47,63.45,63.86,3254,2.08,67,1979,60.82
GILT5YBEES,EQ,2026-02-05,63.97,64.16,64.34,63.69,63.9,63.79,63.89,398890,254.86,1153,264039,66.19
GINNIFILA,EQ,2026-02-05,39.2,40.54,41.99,39.4,41.99,41.45,40.78,85825,35.0,1004,49504,57.68
GIPCL,EQ,2026-02-05,146.91,146.91,148.77,145.0,145.0,145.77,146.31,153369,224.39,2541,97589,63.63
GKENERGY,EQ,2026-02-05,108.44,113.66,113.86,104.4,105.39,105.39,110.06,1224033,1347.18,9850,580047,47.39
GKSL,EQ,2026-02-05,106.41,106.9,109.27,106.5,107.55,106.94,107.75,622243,670.46,5382,196048,31.51
GKWLIMITED,EQ,2026-02-05,1667.4,1655.1,1699.9,1655.1,1698.9,1698.9,1691.24,252,4.26,35,173,68.65
GLAND,EQ,2026-02-05,1889.7,1889.7,1899.9,1845.2,1849.4,1849.2,1860.67,46913,872.89,6705,18079,38.54
GLAXO,EQ,2026-02-05,2407.1,2407.1,2456.5,2370.3,2425.1,2444.6,2418.24,51183,1237.73,5504,29120,56.89
GLENMARK,EQ,2026-02-05,1959.3,1955.2,1976.3,1926.0,1969.7,1969.3,1948.91,401353,7821.99,34417,165283,41.18
GLOBALE,EQ,2026-02-05,11.59,12.09,12.09,11.4,11.55,11.55,11.66,5411,0.63,77,4481,82.81
GLOBALVECT,EQ,2026-02-05,182.25,187.56,192.0,182.26,184.89,183.75,186.56,8518,15.89,528,3299,38.73
GLOBE,EQ,2026-02-05,2.73,2.73,2.75,2.7,2.72,2.71,2.71,191825,5.19,225,157384,82.05
GLOBECIVIL,EQ,2026-02-05,54.43,55.2,55.2,53.0,53.74,53.47,53.66,21881,11.74,575,12056,55.1
GLOBUSSPR,EQ,2026-02-05,949.9,949.9,960.0,933.0,935.5,940.25,945.19,85193,805.24,10696,46182,54.21
GLOSTERLTD,EQ,2026-02-05,642.45,643.05,660.0,617.9,625.9,621.55,628.66,1375,8.64,190,736,53.53
GLOTTIS,EQ,2026-02-05,52.7,53.0,53.01,50.3,51.0,51.15,51.26,187970,96.35,2298,90601,48.2
GMBREW,EQ,2026-02-05,1060.15,1051.0,1054.7,1010.0,1017.0,1017.0,1022.93,129321,1322.86,8825,45808,35.42
GMDCLTD,EQ,2026-02-05,614.55,610.0,627.0,603.0,613.1,613.85,616.37,7300265,44996.71,104853,1431055,19.6
GMMPFAUDLR,EQ,2026-02-05,1014.65,1018.65,1023.2,995.4,1005.0,1002.6,1003.18,36300,364.16,3061,22649,62.39
GMRAIRPORT,EQ,2026-02-05,98.08,98.57,98.57,96.81,97.28,97.43,97.52,8004097,7805.52,47123,4076209,50.93
GMRP&UI,EQ,2026-02-05,107.81,108.0,109.0,104.62,107.81,106.46,105.7,1239310,1310.01,7904,764711,61.7
GNA,EQ,2026-02-05,415.9,409.7,413.1,397.55,409.55,407.7,405.62,76294,309.46,3724,40665,53.3
GNFC,EQ,2026-02-05,469.0,472.0,473.05,464.05,465.9,465.8,467.11,106046,495.35,5318,48566,45.8
GOACARBON,EQ,2026-02-05,380.7,380.7,381.9,374.2,376.95,375.45,376.9,7870,29.66,463,5130,65.18
GOCLCORP,EQ,2026-02-05,270.1,269.0,273.95,259.25,268.8,267.3,264.82,47530,125.87,1714,24788,52.15
GOCOLORS,EQ,2026-02-05,387.8,387.0,390.5,386.05,387.8,388.2,388.04,214119,830.86,4580,159955,74.7
GODAVARIB,EQ,2026-02-05,250.15,248.7,257.9,247.0,253.95,254.65,251.79,35519,89.43,1369,18997,53.48
GODFRYPHLP,EQ,2026-02-05,2044.7,2050.0,2050.1,1970.7,1984.5,1982.0,1991.15,197562,3933.76,26132,81619,41.31
GODIGIT,EQ,2026-02-05,316.05,315.1,317.15,310.1,311.5,313.0,313.27,321164,1006.1,11692,162409,50.57
GODREJAGRO,EQ,2026-02-05,558.45,558.45,566.5,549.95,552.0,553.75,558.57,120012,670.35,9131,46324,38.6
GODREJCP,EQ,2026-02-05,1155.7,1155.0,1173.9,1155.0,1170.5,1170.2,1167.85,510890,5966.43,23331,244823,47.92
GODREJIND,EQ,2026-02-05,1008.35,1025.55,1025.95,992.0,1000.0,998.1,1004.55,25361,254.76,2840,10630,41.91
GODREJPROP,EQ,2026-02-05,1711.7,1720.0,1722.2,1649.6,1686.9,1689.8,1679.79,1838089,30875.96,67953,434671,23.65
GOKEX,EQ,2026-02-05,832.85,832.5,844.0,806.15,812.75,812.0,821.98,4394669,36123.34,95392,796508,18.12
GOKUL,EQ,2026-02-05,35.66,36.5,36.5,34.96,34.96,35.03,35.32,24003,8.48,284,19551,81.45
GOKULAGRO,EQ,2026-02-05,168.1,168.25,169.98,162.3,165.0,166.06,165.04,230634,380.64,3138,118037,51.18
GOLD1,EQ,2026-02-05,130.66,129.99,129.99,123.04,125.8,126.06,125.61,7171356,9007.64,30405,3010830,41.98
