symbol,series,DATE1,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct,date
CMSINFO,EQ,23-Feb-2026,315.0,314.8,316.35,313.5,314.8,314.85,314.87,255178,803.48,25462,155061,60.77,2026-02-23
CNL,EQ,23-Feb-2026,648.75,649.0,661.2,642.5,660.0,656.9,653.16,4048,26.44,415,2713,67.02,2026-02-23
COALINDIA,EQ,23-Feb-2026,423.55,426.0,427.5,418.95,426.0,426.0,422.64,6515765,27538.12,70589,3560862,54.65,2026-02-23
COCHINSHIP,EQ,23-Feb-2026,1517.6,1517.6,1519.9,1492.6,1502.0,1501.8,1503.33,476836,7168.44,25772,152708,32.03,2026-02-23
COFFEEDAY,EQ,23-Feb-2026,31.91,32.56,33.87,31.41,31.6,31.64,32.51,1429303,464.6,4152,591887,41.41,2026-02-23
COFORGE,EQ,23-Feb-2026,1340.6,1340.8,1345.5,1277.6,1289.0,1289.0,1299.21,4790112,62233.7,103254,2307757,48.18,2026-02-23
COHANCE,EQ,23-Feb-2026,305.4,310.0,331.2,309.0,315.1,314.1,319.96,5573442,17832.93,88260,520906,9.35,2026-02-23
COLPAL,EQ,23-Feb-2026,2197.9,2197.9,2211.3,2190.2,2201.0,2196.0,2198.32,183758,4039.59,22988,92879,50.54,2026-02-23
COMMOIETF,EQ,23-Feb-2026,100.48,100.99,101.79,99.16,100.95,100.44,100.36,99764,100.12,836,63394,63.54,2026-02-23
COMPUSOFT,EQ,23-Feb-2026,14.87,14.88,15.05,13.66,14.45,14.22,14.42,48428,6.98,240,36666,75.71,2026-02-23
COMSYN,EQ,23-Feb-2026,191.46,192.4,192.8,188.22,192.8,192.59,190.7,195170,372.19,957,178843,91.63,2026-02-23
CONCOR,EQ,23-Feb-2026,503.0,505.0,512.45,504.0,507.2,507.05,507.23,676014,3428.92,23794,307301,45.46,2026-02-23
CONCORDBIO,EQ,23-Feb-2026,1097.9,1119.6,1126.9,1079.9,1103.0,1099.3,1098.5,91855,1009.03,11748,31436,34.22,2026-02-23
CONFIPET,EQ,23-Feb-2026,31.64,32.0,32.6,31.26,32.0,31.77,31.68,234825,74.38,1589,105626,44.98,2026-02-23
CONS,EQ,23-Feb-2026,120.39,122.8,123.0,119.89,120.44,120.25,120.29,6475,7.79,212,3965,61.24,2026-02-23
CONSOFINVT,EQ,23-Feb-2026,240.0,242.92,243.17,239.4,240.0,240.0,240.07,40106,96.28,267,37124,92.56,2026-02-23
CONSUMBEES,EQ,23-Feb-2026,130.08,130.85,131.21,130.15,130.76,130.73,130.54,69756,91.06,1093,37787,54.17,2026-02-23
CONSUMER,EQ,23-Feb-2026,11.39,11.39,11.65,11.3,11.42,11.41,11.42,108245,12.36,388,80809,74.65,2026-02-23
CONSUMIETF,EQ,23-Feb-2026,120.94,124.57,124.57,121.02,122.0,121.76,121.57,18791,22.84,310,9852,52.43,2026-02-23
CONTROLPR,EQ,23-Feb-2026,673.55,680.0,688.0,660.1,675.0,667.0,672.16,23831,160.18,2129,7016,29.44,2026-02-23
CORALFINAC,EQ,23-Feb-2026,34.07,33.91,35.77,33.6,33.81,33.83,34.11,13282,4.53,170,9474,71.33,2026-02-23
CORDSCABLE,EQ,23-Feb-2026,170.62,171.05,173.89,166.83,169.88,168.99,169.61,18578,31.51,824,8672,46.68,2026-02-23
COROMANDEL,EQ,23-Feb-2026,2274.8,2293.0,2298.0,2246.4,2290.7,2292.0,2281.36,146270,3336.95,17721,86874,59.39,2026-02-23
CORONA,EQ,23-Feb-2026,1524.1,1525.0,1595.0,1525.0,1577.0,1574.8,1562.39,36250,566.37,5982,14473,39.93,2026-02-23
COSMOFIRST,EQ,23-Feb-2026,673.05,671.55,695.0,660.6,663.0,664.55,673.43,50036,336.96,3130,24729,49.42,2026-02-23
COUNCODOS,EQ,23-Feb-2026,5.12,5.14,6.14,5.04,5.41,5.42,5.57,140103,7.81,268,89519,63.9,2026-02-23
CPCAP,EQ,23-Feb-2026,95.18,98.9,98.9,94.1,95.48,94.76,95.18,6647,6.33,269,5017,75.48,2026-02-23
CPEDU,EQ,23-Feb-2026,201.9,201.0,220.0,197.0,214.0,215.2,204.51,13493,27.59,593,8733,64.72,2026-02-23
CPPLUS,EQ,23-Feb-2026,1499.9,1548.0,1548.0,1493.1,1501.6,1504.9,1512.34,112893,1707.32,13010,58126,51.49,2026-02-23
CPSEETF,EQ,23-Feb-2026,101.63,101.63,105.0,101.35,101.85,101.94,101.69,2523219,2565.87,10667,1581906,62.69,2026-02-23
CRAFTSMAN,EQ,23-Feb-2026,8038.0,8070.0,8115.0,7965.0,7980.0,8009.0,8035.03,27952,2245.95,8921,12123,43.37,2026-02-23
CRAMC,EQ,23-Feb-2026,259.1,259.1,261.0,255.6,257.5,258.3,258.41,212705,549.65,6888,98809,46.45,2026-02-23
CREATIVEYE,EQ,23-Feb-2026,6.8,6.97,6.97,6.65,6.71,6.7,6.73,1691,0.11,123,1482,87.64,2026-02-23
CREDITACC,EQ,23-Feb-2026,1285.9,1295.9,1333.8,1280.0,1285.0,1294.3,1307.85,354667,4638.52,33851,163544,46.11,2026-02-23
CREST,EQ,23-Feb-2026,340.4,354.0,354.0,336.0,345.4,342.0,340.0,25028,85.09,466,18914,75.57,2026-02-23
CRISIL,EQ,23-Feb-2026,4567.0,4567.0,4650.3,4550.0,4594.8,4606.4,4607.12,49293,2270.99,10704,34817,70.63,2026-02-23
CRIZAC,EQ,23-Feb-2026,236.65,239.95,239.95,231.75,231.9,232.45,233.99,72452,169.53,3348,39640,54.71,2026-02-23
CROMPTON,EQ,23-Feb-2026,265.43,269.5,269.5,263.35,264.83,265.46,266.01,1685792,4484.43,33726,648192,38.45,2026-02-23
CROWN,EQ,23-Feb-2026,124.57,130.0,130.05,122.47,126.0,125.92,125.22,14769,18.49,853,7289,49.35,2026-02-23
CSBBANK,EQ,23-Feb-2026,384.85,387.5,390.0,376.95,379.25,379.65,382.3,490384,1874.76,19264,232705,47.45,2026-02-23
CSLFINANCE,EQ,23-Feb-2026,261.4,267.0,271.0,260.25,260.25,261.1,263.91,22062,58.22,557,15689,71.11,2026-02-23
CTE,EQ,23-Feb-2026,33.02,32.1,33.48,31.51,32.1,32.32,32.39,23384,7.57,278,18081,77.32,2026-02-23
CUB,EQ,23-Feb-2026,281.7,281.7,292.8,281.65,291.3,291.05,289.69,2504882,7256.32,39925,1455958,58.12,2026-02-23
CUBEXTUB,EQ,23-Feb-2026,110.35,110.35,112.63,105.32,105.5,105.89,107.81,130373,140.55,2700,64521,49.49,2026-02-23
CUMMINSIND,EQ,23-Feb-2026,4733.9,4797.9,4900.0,4769.9,4880.0,4884.3,4854.49,1570603,76244.71,135309,836895,53.28,2026-02-23
CUPID,EQ,23-Feb-2026,425.35,425.75,427.75,419.15,422.95,422.85,422.54,2007584,8482.94,22965,616371,30.7,2026-02-23
CYBERMEDIA,EQ,23-Feb-2026,15.49,14.71,15.48,14.71,14.9,14.93,14.92,2623,0.39,99,2035,77.58,2026-02-23
CYBERTECH,EQ,23-Feb-2026,122.11,122.2,123.87,118.0,118.05,118.39,120.17,59968,72.06,1679,39240,65.43,2026-02-23
CYIENT,EQ,23-Feb-2026,988.6,995.0,998.8,971.3,989.3,982.0,980.62,174985,1715.93,15811,68783,39.31,2026-02-23
CYIENTDLM,EQ,23-Feb-2026,336.6,337.0,341.05,320.1,324.5,326.6,328.19,224766,737.65,10305,103517,46.06,2026-02-23
DABUR,EQ,23-Feb-2026,509.7,509.0,515.95,507.3,515.0,514.35,512.43,1044529,5352.5,25088,631715,60.48,2026-02-23
DALBHARAT,EQ,23-Feb-2026,2070.0,2089.0,2108.1,2068.9,2099.9,2090.8,2089.96,140186,2929.82,14156,65503,46.73,2026-02-23
DALMIASUG,EQ,23-Feb-2026,283.85,283.85,286.55,280.6,281.1,282.55,283.43,44632,126.5,1492,24732,55.41,2026-02-23
DAMCAPITAL,EQ,23-Feb-2026,163.8,164.9,165.44,160.0,162.0,160.6,161.83,282155,456.61,5194,158420,56.15,2026-02-23
DAMODARIND,EQ,23-Feb-2026,25.09,25.49,26.0,25.0,25.5,25.13,25.4,5848,1.49,81,3892,66.55,2026-02-23
DANGEE,EQ,23-Feb-2026,3.21,3.22,3.26,3.09,3.14,3.12,3.16,45576,1.44,178,27316,59.94,2026-02-23
DATAMATICS,EQ,23-Feb-2026,792.35,788.95,857.9,774.95,821.1,828.95,836.89,1238988,10368.99,40007,108953,8.79,2026-02-23
DATAPATTNS,EQ,23-Feb-2026,2984.6,3014.5,3075.0,2970.9,3055.1,3061.4,3045.84,805767,24542.37,64173,181768,22.56,2026-02-23
DAVANGERE,EQ,23-Feb-2026,4.19,4.15,4.36,4.15,4.3,4.29,4.25,3932773,167.07,2103,2317333,58.92,2026-02-23
DBCORP,EQ,23-Feb-2026,227.05,228.4,228.51,222.21,226.7,226.14,224.64,33704,75.71,1820,16746,49.69,2026-02-23
DBEIL,EQ,23-Feb-2026,85.81,86.79,86.79,83.5,83.95,83.9,84.69,24294,20.58,692,19613,80.73,2026-02-23
DBL,EQ,23-Feb-2026,447.95,448.0,450.95,436.35,441.15,443.75,443.31,125059,554.39,4987,52954,42.34,2026-02-23
DBOL,EQ,23-Feb-2026,97.62,99.1,108.0,97.38,107.0,105.19,102.58,781293,801.47,7683,241919,30.96,2026-02-23
DBREALTY,EQ,23-Feb-2026,117.4,118.5,122.1,114.48,117.0,116.95,117.11,1500147,1756.86,14012,463868,30.92,2026-02-23
DBSTOCKBRO,EQ,23-Feb-2026,25.17,25.25,25.6,25.03,25.58,25.54,25.5,3361,0.86,75,3330,99.08,2026-02-23
DCAL,EQ,23-Feb-2026,182.28,185.5,190.28,180.0,182.4,181.29,183.07,183933,336.72,2990,86303,46.92,2026-02-23
DCBBANK,EQ,23-Feb-2026,191.04,192.1,193.86,188.05,190.13,190.19,189.98,1209104,2297.07,17522,627192,51.87,2026-02-23
DCI,EQ,23-Feb-2026,273.2,274.0,280.79,271.01,273.99,272.73,276.35,18104,50.03,563,12699,70.14,2026-02-23
DCM,EQ,23-Feb-2026,82.76,81.01,83.9,81.01,81.1,81.32,81.88,4768,3.9,125,3333,69.9,2026-02-23
DCMFINSERV,EQ,23-Feb-2026,4.46,4.44,5.18,4.33,4.6,4.59,4.58,25687,1.18,91,15581,60.66,2026-02-23
DCMNVL,EQ,23-Feb-2026,139.23,139.23,140.0,136.33,137.85,137.09,138.29,2765,3.82,41,2478,89.62,2026-02-23
DCMSHRIRAM,EQ,23-Feb-2026,1091.9,1081.0,1099.9,1073.3,1095.0,1093.6,1091.08,28392,309.78,3726,15210,53.57,2026-02-23
DCMSRIND,EQ,23-Feb-2026,36.9,37.3,37.95,35.75,36.3,36.08,36.54,180121,65.82,1385,112954,62.71,2026-02-23
DCW,EQ,23-Feb-2026,50.38,51.0,53.87,50.49,52.0,52.17,52.13,2178123,1135.49,12015,682021,31.31,2026-02-23
DCXINDIA,EQ,23-Feb-2026,180.42,179.77,180.39,174.0,175.78,176.34,176.74,392648,693.98,6322,128482,32.72,2026-02-23
DDEVPLSTIK,EQ,23-Feb-2026,280.85,280.85,285.0,276.6,276.6,278.85,279.47,56707,158.48,1766,26766,47.2,2026-02-23
DECCANCE,EQ,23-Feb-2026,689.95,690.0,697.9,673.05,695.0,689.55,685.66,11319,77.61,551,7719,68.2,2026-02-23
DEEDEV,EQ,23-Feb-2026,230.51,241.26,276.61,241.1,276.61,256.52,262.09,56149617,147161.57,374479,1906737,3.4,2026-02-23
DEEPAKFERT,EQ,23-Feb-2026,1000.5,1011.0,1016.5,991.8,999.0,1000.0,1000.98,149782,1499.28,13536,64029,42.75,2026-02-23
DEEPAKNTR,EQ,23-Feb-2026,1604.0,1604.0,1629.4,1604.0,1612.0,1616.6,1615.59,63649,1028.31,10579,32532,51.11,2026-02-23
DEEPINDS,EQ,23-Feb-2026,373.05,375.5,379.3,364.0,370.0,367.0,369.9,104906,388.05,4438,50230,47.88,2026-02-23
DEFENCE,EQ,23-Feb-2026,67.72,68.11,68.36,67.1,67.31,67.55,67.56,2943407,1988.44,679,2935501,99.73,2026-02-23
DELHIVERY,EQ,23-Feb-2026,430.95,434.3,435.45,429.6,432.9,433.95,433.27,1095945,4748.41,23376,563225,51.39,2026-02-23
DELPHIFX,EQ,23-Feb-2026,12.81,13.26,13.53,12.6,12.97,12.84,13.2,1415883,186.95,2269,270599,19.11,2026-02-23
DELTACORP,EQ,23-Feb-2026,65.44,65.32,65.98,64.0,65.0,64.6,64.53,882451,569.47,5933,492851,55.85,2026-02-23
DELTAMAGNT,EQ,23-Feb-2026,61.41,59.4,62.0,59.4,60.4,61.14,60.98,782,0.48,49,433,55.37,2026-02-23
DEN,EQ,23-Feb-2026,28.48,29.0,29.0,28.3,28.33,28.41,28.44,252015,71.67,1314,140696,55.83,2026-02-23
DENORA,EQ,23-Feb-2026,610.7,610.75,627.0,610.7,618.0,618.6,618.23,7375,45.59,497,4853,65.8,2026-02-23
DENTA,EQ,23-Feb-2026,252.85,260.65,261.85,250.2,251.5,251.75,254.47,151675,385.96,3619,73763,48.63,2026-02-23
DEVIT,EQ,23-Feb-2026,26.1,25.7,26.59,24.86,25.25,25.23,25.33,201056,50.93,1152,163932,81.54,2026-02-23
DEVX,EQ,23-Feb-2026,41.23,41.7,42.74,41.3,42.1,42.36,42.13,121939,51.37,555,97701,80.12,2026-02-23
DEVYANI,EQ,23-Feb-2026,133.0,133.45,134.23,131.99,133.19,133.13,133.13,678035,902.69,7430,303431,44.75,2026-02-23
DGCONTENT,EQ,23-Feb-2026,27.81,28.38,28.98,27.51,28.5,28.5,27.7,691,0.19,45,643,93.05,2026-02-23
DHAMPURSUG,EQ,23-Feb-2026,113.42,113.82,115.98,113.75,115.75,115.44,114.98,144575,166.23,1471,85464,59.11,2026-02-23
DHANBANK,EQ,23-Feb-2026,23.86,23.88,24.15,23.73,23.87,23.87,23.96,442168,105.96,1398,274276,62.03,2026-02-23
DHANUKA,EQ,23-Feb-2026,1093.7,1090.7,1109.9,1081.8,1100.1,1101.7,1095.59,30530,334.48,3103,17609,57.68,2026-02-23
DHARMAJ,EQ,23-Feb-2026,235.2,237.4,237.4,231.41,235.0,234.89,234.48,18778,44.03,659,12786,68.09,2026-02-23
DHRUV,EQ,23-Feb-2026,25.98,26.5,28.0,25.36,27.0,26.9,26.71,93174,24.89,969,48669,52.23,2026-02-23
DHUNINV,EQ,23-Feb-2026,987.6,1000.0,1003.2,955.0,990.0,972.9,985.82,1485,14.64,135,1318,88.75,2026-02-23
DIACABS,EQ,23-Feb-2026,135.3,135.05,144.8,134.05,134.99,134.84,138.92,3002648,4171.17,14492,681210,22.69,2026-02-23
DIAMINESQ,EQ,23-Feb-2026,236.7,236.7,239.9,235.0,239.45,235.9,235.68,730,1.72,43,677,92.74,2026-02-23
DIAMONDYD,EQ,23-Feb-2026,1077.5,1081.8,1098.0,1068.7,1072.0,1073.9,1080.6,15380,166.2,1183,7911,51.44,2026-02-23
DICIND,EQ,23-Feb-2026,550.35,550.5,568.05,550.35,568.05,565.0,556.77,6470,36.02,252,6012,92.92,2026-02-23
DIFFNKG,EQ,23-Feb-2026,273.18,274.0,275.37,265.2,268.0,268.94,269.71,42951,115.84,1102,23458,54.62,2026-02-23
DIGIDRIVE,EQ,23-Feb-2026,22.76,22.2,23.6,20.8,21.35,21.48,21.48,76472,16.43,534,49700,64.99,2026-02-23
DIGISPICE,EQ,23-Feb-2026,19.96,19.96,20.7,19.6,20.23,20.14,20.34,81599,16.6,428,39447,48.34,2026-02-23
DIGITIDE,EQ,23-Feb-2026,105.45,105.7,107.0,99.8,101.5,103.35,103.01,356389,367.12,3699,202077,56.7,2026-02-23
DIGJAMLMTD,EQ,23-Feb-2026,44.21,42.13,46.5,42.13,44.8,44.79,44.03,5971,2.63,239,2882,48.27,2026-02-23
DISHTV,EQ,23-Feb-2026,3.01,3.0,3.05,3.0,3.04,3.02,3.02,1613039,48.73,1464,1232825,76.43,2026-02-23
DIVGIITTS,EQ,23-Feb-2026,781.5,782.3,795.0,760.5,765.5,766.35,779.57,23637,184.27,2533,12879,54.49,2026-02-23
DIVIDEND,EQ,23-Feb-2026,36.43,36.61,36.63,36.2,36.45,36.43,36.34,4341,1.58,109,3643,83.92,2026-02-23
DIVISLAB,EQ,23-Feb-2026,6291.0,6337.0,6343.5,6245.5,6253.5,6293.5,6294.8,97285,6123.9,15251,53240,54.73,2026-02-23
DIVOPPBEES,EQ,23-Feb-2026,83.23,83.5,83.78,82.57,83.37,83.27,83.23,46406,38.62,965,29424,63.41,2026-02-23
DIXON,EQ,23-Feb-2026,11072.0,11100.0,11130.0,10567.0,10610.0,10599.0,10745.04,644642,69267.05,99017,194836,30.22,2026-02-23
DLF,EQ,23-Feb-2026,629.3,632.5,634.0,622.85,625.1,626.3,626.52,1932609,12108.21,27957,865725,44.8,2026-02-23
DLINKINDIA,EQ,23-Feb-2026,411.75,414.55,421.45,406.2,408.9,409.15,411.86,64728,266.59,5044,30602,47.28,2026-02-23
DMART,EQ,23-Feb-2026,3866.4,3889.0,3900.0,3810.3,3838.0,3845.3,3847.05,438695,16876.82,33031,255938,58.34,2026-02-23
DMCC,EQ,23-Feb-2026,243.07,249.8,249.8,228.57,230.0,230.38,233.4,19567,45.67,644,15147,77.41,2026-02-23
DNAMEDIA,EQ,23-Feb-2026,3.4,3.32,3.55,3.32,3.47,3.41,3.49,18912,0.66,185,13553,71.66,2026-02-23
DODLA,EQ,23-Feb-2026,1162.8,1161.0,1184.0,1158.2,1174.9,1164.2,1170.28,10901,127.57,2165,5721,52.48,2026-02-23
DOLATALGO,EQ,23-Feb-2026,75.21,75.6,77.0,74.51,76.0,76.12,75.4,137591,103.74,1510,77107,56.04,2026-02-23
DOLLAR,EQ,23-Feb-2026,301.45,302.9,307.0,297.65,299.6,302.4,300.67,32366,97.31,1533,15489,47.86,2026-02-23
DOLPHIN,EQ,23-Feb-2026,437.4,447.9,453.7,407.5,410.0,412.85,432.37,21712,93.88,1423,5435,25.03,2026-02-23
DOMS,EQ,23-Feb-2026,2313.0,2313.0,2315.1,2285.0,2298.0,2298.0,2301.75,20764,477.94,5359,9622,46.34,2026-02-23
DONEAR,EQ,23-Feb-2026,93.35,93.16,94.49,91.8,92.2,92.22,92.55,19176,17.75,312,12998,67.78,2026-02-23
DPABHUSHAN,EQ,23-Feb-2026,1213.0,1215.1,1252.0,1208.2,1219.0,1236.0,1235.69,24925,308.0,1727,10080,40.44,2026-02-23
DPSCLTD,EQ,23-Feb-2026,9.31,9.66,9.66,9.45,9.56,9.58,9.57,70654,6.76,635,56233,79.59,2026-02-23
DPWIRES,EQ,23-Feb-2026,162.23,166.9,166.9,156.1,157.97,158.02,159.81,19928,31.85,668,12750,63.98,2026-02-23
DRCSYSTEMS,EQ,23-Feb-2026,16.6,16.98,17.1,16.1,16.1,16.15,16.46,68436,11.27,379,51780,75.66,2026-02-23
DREAMFOLKS,EQ,23-Feb-2026,85.38,85.38,86.92,84.0,84.43,84.39,85.12,105603,89.89,2050,59900,56.72,2026-02-23
DREDGECORP,EQ,23-Feb-2026,957.1,960.0,973.1,925.0,934.0,933.2,942.33,146640,1381.83,7658,58190,39.68,2026-02-23
DRREDDY,EQ,23-Feb-2026,1280.4,1290.0,1313.5,1282.1,1305.1,1307.4,1300.9,1849756,24063.53,69316,979696,52.96,2026-02-23
DSSL,EQ,23-Feb-2026,946.45,947.0,954.45,936.1,942.0,946.4,945.26,22586,213.5,2277,11003,48.72,2026-02-23
DTIL,EQ,23-Feb-2026,139.08,142.98,142.98,138.5,139.5,139.27,139.59,1985,2.77,79,1784,89.87,2026-02-23
DUCON,EQ,23-Feb-2026,3.58,3.58,3.59,3.42,3.49,3.44,3.5,736952,25.79,769,476740,64.69,2026-02-23
DVL,EQ,23-Feb-2026,247.65,250.0,255.8,248.2,252.2,252.9,252.29,20982,52.93,866,11856,56.51,2026-02-23
DWARKESH,EQ,23-Feb-2026,36.16,36.16,36.3,35.26,35.76,35.6,35.71,237510,84.82,1713,95611,40.26,2026-02-23
DYCL,EQ,23-Feb-2026,282.55,287.9,289.9,281.85,284.0,285.05,285.96,245548,702.18,6509,105208,42.85,2026-02-23
DYNAMATECH,EQ,23-Feb-2026,9952.0,10106.5,10325.0,9942.5,10050.0,10066.0,10155.56,25607,2600.53,8260,7072,27.62,2026-02-23
DYNPRO,EQ,23-Feb-2026,225.69,224.57,230.52,222.0,224.0,224.81,226.19,20167,45.62,1395,6039,29.94,2026-02-23
E2E,EQ,23-Feb-2026,2878.6,2914.0,2914.0,2540.0,2569.0,2569.5,2659.57,713255,18969.5,65161,204884,28.73,2026-02-23
EASEMYTRIP,EQ,23-Feb-2026,9.3,9.7,9.7,9.0,9.1,9.14,9.22,57593283,5307.92,25503,7477967,12.98,2026-02-23
EBANKNIFTY,EQ,23-Feb-2026,61.39,62.0,62.0,61.35,61.5,61.42,61.57,550,0.34,43,495,90.0,2026-02-23
EBBETF0430,EQ,23-Feb-2026,1570.27,1567.14,1572.96,1545.74,1571.0,1572.01,1571.11,9776,153.59,505,8033,82.17,2026-02-23
EBBETF0431,EQ,23-Feb-2026,1399.25,1401.78,1407.17,1400.61,1406.09,1406.02,1404.86,10866,152.65,126,8974,82.59,2026-02-23
EBBETF0433,EQ,23-Feb-2026,1280.63,1278.16,1280.0,1275.09,1279.99,1277.92,1278.44,5061,64.7,106,1310,25.88,2026-02-23
EBGNG,EQ,23-Feb-2026,360.85,365.0,378.5,359.8,371.8,374.35,368.65,436984,1610.96,10752,224078,51.28,2026-02-23
ECAPINSURE,EQ,23-Feb-2026,24.39,24.51,24.72,24.45,24.53,24.59,24.59,51701,12.71,375,36633,70.86,2026-02-23
ECLERX,EQ,23-Feb-2026,3553.5,3575.0,3594.9,3457.1,3472.0,3472.5,3504.94,74195,2600.49,14307,37273,50.24,2026-02-23
ECOSMOBLTY,EQ,23-Feb-2026,158.13,159.5,161.34,155.43,158.99,159.57,158.82,280273,445.12,5747,112431,40.11,2026-02-23
EDELWEISS,EQ,23-Feb-2026,121.1,123.04,127.9,121.4,123.35,123.18,124.6,10002022,12462.35,52345,3413884,34.13,2026-02-23
EFCIL,EQ,23-Feb-2026,263.05,263.05,273.65,260.0,261.55,264.8,265.8,350621,931.93,9227,169287,48.28,2026-02-23
EGOLD,EQ,23-Feb-2026,153.7,158.3,158.35,155.3,157.0,156.65,156.74,37936,59.46,603,20421,53.83,2026-02-23
EICHERMOT,EQ,23-Feb-2026,7936.5,7990.0,8057.5,7937.5,8044.0,8038.5,8024.04,247249,19839.37,35972,108033,43.69,2026-02-23
EIDPARRY,EQ,23-Feb-2026,886.9,889.9,899.6,877.25,886.7,885.2,885.54,158409,1402.77,11918,82601,52.14,2026-02-23
EIEL,EQ,23-Feb-2026,160.93,163.0,166.9,161.14,163.33,163.48,164.43,651008,1070.43,11047,232665,35.74,2026-02-23
EIFFL,EQ,23-Feb-2026,234.2,230.1,243.05,230.1,243.0,240.55,237.2,9309,22.08,1062,3438,36.93,2026-02-23
EIHAHOTELS,EQ,23-Feb-2026,337.8,336.1,337.7,333.5,337.0,336.45,336.06,11823,39.73,497,8064,68.21,2026-02-23
EIHOTEL,EQ,23-Feb-2026,326.6,327.0,329.6,319.95,324.8,323.6,323.85,168089,544.35,6278,87199,51.88,2026-02-23
EIMCOELECO,EQ,23-Feb-2026,1611.1,1656.8,1656.8,1586.0,1619.0,1596.5,1602.77,10405,166.77,1278,5507,52.93,2026-02-23
EKC,EQ,23-Feb-2026,118.2,119.99,119.99,115.2,116.3,116.69,116.85,195772,228.76,2293,95971,49.02,2026-02-23
ELDEHSG,EQ,23-Feb-2026,907.05,925.2,925.2,880.0,880.0,882.8,896.07,451,4.04,50,371,82.26,2026-02-23
ELECON,EQ,23-Feb-2026,421.3,423.05,431.8,423.0,426.35,426.35,426.94,166681,711.62,10193,79790,47.87,2026-02-23
ELECTCAST,EQ,23-Feb-2026,70.5,70.72,71.72,69.8,69.99,69.95,70.31,638686,449.07,5098,324399,50.79,2026-02-23
ELECTHERM,EQ,23-Feb-2026,734.85,734.85,759.0,715.9,729.0,729.2,731.65,7302,53.43,453,5059,69.28,2026-02-23
ELGIEQUIP,EQ,23-Feb-2026,532.25,535.0,552.5,532.05,547.0,549.35,544.12,885028,4815.63,37780,394502,44.58,2026-02-23
ELGIRUBCO,EQ,23-Feb-2026,39.48,40.95,40.95,38.86,39.09,39.12,39.25,11173,4.39,241,7528,67.38,2026-02-23
ELIN,EQ,23-Feb-2026,136.1,136.1,137.11,132.55,132.55,133.43,134.32,63149,84.82,1285,34199,54.16,2026-02-23
ELIQUID,EQ,23-Feb-2026,1019.58,1019.69,1019.71,1019.69,1019.69,1019.69,1019.71,37625,383.66,14,31621,84.04,2026-02-23
ELLEN,EQ,23-Feb-2026,241.95,245.55,245.6,238.2,242.0,240.9,241.43,72715,175.56,1925,35429,48.72,2026-02-23
ELM250,EQ,23-Feb-2026,16.51,16.85,17.5,16.18,16.29,16.6,16.6,776515,128.91,174,767181,98.8,2026-02-23
EMAMILTD,EQ,23-Feb-2026,479.6,479.75,483.8,475.15,481.0,479.75,478.56,307732,1472.67,28629,157852,51.3,2026-02-23
EMAMIPAP,EQ,23-Feb-2026,86.44,86.31,87.99,86.0,86.97,86.34,86.55,7330,6.34,115,4362,59.51,2026-02-23
EMAMIREAL,EQ,23-Feb-2026,66.92,66.0,68.0,64.4,67.75,67.1,66.75,6063,4.05,171,4577,75.49,2026-02-23
EMCURE,EQ,23-Feb-2026,1437.9,1415.0,1438.3,1386.3,1431.8,1435.6,1412.32,228757,3230.78,24137,109196,47.73,2026-02-23
EMIL,EQ,23-Feb-2026,100.97,102.13,104.5,101.0,102.89,102.6,102.97,453710,467.17,5393,163915,36.13,2026-02-23
EMKAY,EQ,23-Feb-2026,233.2,233.25,241.8,233.25,235.0,235.4,238.19,10430,24.84,326,6005,57.57,2026-02-23
EMMBI,EQ,23-Feb-2026,90.73,92.01,92.62,88.51,90.8,90.42,90.45,8835,7.99,181,6539,74.01,2026-02-23
EMMVEE,EQ,23-Feb-2026,210.66,214.5,216.66,210.0,211.0,210.57,212.86,480025,1021.77,8815,164548,34.28,2026-02-23
EMSLIMITED,EQ,23-Feb-2026,307.4,310.0,320.5,307.0,309.75,310.55,313.61,163663,513.26,5208,55666,34.01,2026-02-23
EMUDHRA,EQ,23-Feb-2026,466.2,467.0,473.95,459.95,465.0,463.6,465.35,181440,844.32,4811,142742,78.67,2026-02-23
EMULTIMQ,EQ,23-Feb-2026,41.05,41.38,41.48,40.86,41.15,41.01,41.21,19504,8.04,274,14051,72.04,2026-02-23
ENDURANCE,EQ,23-Feb-2026,2465.2,2469.8,2600.0,2469.8,2554.0,2554.8,2559.02,184909,4731.86,22866,55334,29.92,2026-02-23
ENERGY,EQ,23-Feb-2026,36.76,36.95,36.97,36.65,36.9,36.94,36.84,1083297,399.04,1262,674752,62.29,2026-02-23
ENGINERSIN,EQ,23-Feb-2026,214.9,216.9,222.76,214.4,216.5,217.01,218.75,9554558,20900.8,82414,2290658,23.97,2026-02-23
ENIFTY,EQ,23-Feb-2026,25.59,25.72,25.72,25.61,25.72,25.72,25.69,1856,0.48,24,1855,99.95,2026-02-23
ENIL,EQ,23-Feb-2026,106.61,106.02,107.41,106.0,106.0,106.07,106.47,5406,5.76,198,3155,58.36,2026-02-23
ENRIN,EQ,23-Feb-2026,2774.6,2805.0,2834.6,2771.3,2814.0,2815.7,2808.54,163658,4596.4,15463,68833,42.06,2026-02-23
