symbol,series,DATE1,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct,date
RANASUG,EQ,24-Feb-2026,10.96,10.73,11.01,10.73,10.85,10.88,10.87,93290,10.14,405,69652,74.66,2026-02-24
RANEHOLDIN,EQ,24-Feb-2026,1207.3,1200.0,1250.4,1190.0,1212.0,1219.3,1219.56,18334,223.59,2677,4870,26.56,2026-02-24
RATEGAIN,EQ,24-Feb-2026,535.8,535.75,536.6,505.05,514.4,513.0,516.01,471294,2431.94,18994,265776,56.39,2026-02-24
RATNAMANI,EQ,24-Feb-2026,2553.2,2540.0,2540.0,2440.6,2487.9,2487.2,2483.43,41037,1019.13,10460,15601,38.02,2026-02-24
RATNAVEER,EQ,24-Feb-2026,159.37,159.36,162.5,154.21,160.0,159.85,158.65,1480229,2348.39,10946,563594,38.07,2026-02-24
RAYMOND,EQ,24-Feb-2026,403.25,400.0,403.15,394.0,402.0,400.95,399.13,188285,751.5,7962,60991,32.39,2026-02-24
RAYMONDLSL,EQ,24-Feb-2026,901.5,901.0,904.9,885.0,889.2,894.5,892.74,55720,497.43,5481,27070,48.58,2026-02-24
RAYMONDREL,EQ,24-Feb-2026,438.4,435.0,438.4,426.0,433.25,432.2,431.61,106301,458.81,6243,67006,63.03,2026-02-24
RBA,EQ,24-Feb-2026,64.27,63.8,64.05,63.31,63.6,63.6,63.58,3848123,2446.65,21036,3184217,82.75,2026-02-24
RBLBANK,EQ,24-Feb-2026,320.9,319.3,330.0,317.2,328.8,326.0,322.76,9940401,32083.38,49459,5406205,54.39,2026-02-24
RBZJEWEL,EQ,24-Feb-2026,127.28,127.98,127.98,122.5,124.99,124.56,125.05,111884,139.91,2339,61412,54.89,2026-02-24
RCF,EQ,24-Feb-2026,129.24,128.3,128.7,126.1,127.82,127.61,127.27,683615,870.03,8460,283169,41.42,2026-02-24
RECLTD,EQ,24-Feb-2026,352.2,351.0,355.85,347.5,354.9,354.0,351.47,7079250,24881.57,57926,3894258,55.01,2026-02-24
REDINGTON,EQ,24-Feb-2026,245.8,246.0,246.5,238.7,240.9,239.95,240.92,1445567,3482.65,40720,714091,49.4,2026-02-24
REDTAPE,EQ,24-Feb-2026,124.59,124.01,125.79,123.16,124.99,124.9,124.67,209767,261.52,3747,124040,59.13,2026-02-24
REFEX,EQ,24-Feb-2026,238.02,238.0,238.0,232.25,235.4,235.71,234.58,230038,539.61,4165,85731,37.27,2026-02-24
REGAAL,EQ,24-Feb-2026,61.83,61.63,70.85,60.1,67.78,66.44,68.25,42193033,28794.74,110425,2274704,5.39,2026-02-24
REGENCERAM,EQ,24-Feb-2026,44.78,45.0,45.0,42.72,44.35,43.45,43.1,6592,2.84,67,5661,85.88,2026-02-24
RELAXO,EQ,24-Feb-2026,356.8,356.8,356.8,350.0,351.0,352.95,352.31,67526,237.9,3892,33320,49.34,2026-02-24
RELCHEMQ,EQ,24-Feb-2026,124.08,125.4,125.4,121.5,124.5,123.8,123.05,390,0.48,78,201,51.54,2026-02-24
RELIANCE,EQ,24-Feb-2026,1428.0,1425.3,1433.3,1415.0,1431.1,1428.8,1424.96,12529409,178539.17,196324,5007284,39.96,2026-02-24
RELIGARE,EQ,24-Feb-2026,213.32,217.9,217.9,209.16,211.9,210.9,212.39,1265047,2686.8,24318,596009,47.11,2026-02-24
RELTD,EQ,24-Feb-2026,145.42,145.34,145.34,141.03,143.0,142.92,143.16,67120,96.09,1482,36752,54.76,2026-02-24
REMSONSIND,EQ,24-Feb-2026,113.11,113.79,115.0,109.7,113.8,112.01,111.38,88583,98.66,1473,44758,50.53,2026-02-24
RENUKA,EQ,24-Feb-2026,23.53,23.41,23.5,23.01,23.27,23.23,23.2,2059203,477.72,6376,848378,41.2,2026-02-24
REPCOHOME,EQ,24-Feb-2026,392.95,392.4,394.75,383.15,387.9,387.95,387.04,100194,387.79,4367,59231,59.12,2026-02-24
REPL,EQ,24-Feb-2026,89.84,90.0,92.49,87.01,88.3,87.62,89.17,18779,16.75,310,12236,65.16,2026-02-24
REPRO,EQ,24-Feb-2026,409.2,415.6,416.15,397.4,399.35,400.4,403.64,6438,25.99,428,4353,67.61,2026-02-24
RESPONIND,EQ,24-Feb-2026,180.83,180.0,180.97,176.53,179.6,177.62,177.89,132747,236.15,966,13278,10.0,2026-02-24
RETAIL,EQ,24-Feb-2026,24.02,23.89,24.89,23.88,23.88,23.92,24.23,343,0.08,13,199,58.02,2026-02-24
RGL,EQ,24-Feb-2026,112.6,111.85,114.99,107.62,114.0,113.92,111.77,740427,827.58,6798,300181,40.54,2026-02-24
RHETAN,EQ,24-Feb-2026,26.12,26.0,27.5,25.92,26.6,26.63,26.65,8031755,2140.14,14548,2424448,30.19,2026-02-24
RHIM,EQ,24-Feb-2026,455.75,456.2,456.2,434.95,438.0,440.3,441.26,127031,560.54,7759,59017,46.46,2026-02-24
RHL,EQ,24-Feb-2026,187.54,186.61,189.32,184.5,185.9,186.74,186.15,6175,11.49,209,3662,59.3,2026-02-24
RICOAUTO,EQ,24-Feb-2026,125.81,126.42,126.65,122.71,125.91,125.37,124.76,1917542,2392.37,10836,467702,24.39,2026-02-24
RIIL,EQ,24-Feb-2026,720.4,714.0,716.7,705.0,716.7,709.6,709.31,45385,321.92,2455,17674,38.94,2026-02-24
RISHABH,EQ,24-Feb-2026,432.25,430.25,431.4,417.1,421.95,420.25,423.43,43394,183.74,1664,22765,52.46,2026-02-24
RITCO,EQ,24-Feb-2026,229.24,228.0,230.87,220.5,220.5,222.18,223.2,18397,41.06,552,10394,56.5,2026-02-24
RITES,EQ,24-Feb-2026,219.42,218.5,218.79,215.1,217.25,216.94,216.33,369636,799.64,9593,175485,47.48,2026-02-24
RKDL,EQ,24-Feb-2026,19.62,20.1,20.1,19.1,19.69,19.47,19.65,5835,1.15,169,4486,76.88,2026-02-24
RKEC,EQ,24-Feb-2026,44.02,44.57,45.88,43.0,45.39,45.29,44.61,31046,13.85,188,27660,89.09,2026-02-24
RKFORGE,EQ,24-Feb-2026,553.2,553.95,558.0,536.0,545.4,543.95,543.05,176629,959.19,8538,90579,51.28,2026-02-24
RKSWAMY,EQ,24-Feb-2026,103.85,105.8,105.8,98.84,99.33,99.74,100.42,25633,25.74,635,21016,81.99,2026-02-24
RMDRIP,EQ,24-Feb-2026,121.6,122.2,122.57,122.2,122.38,122.43,122.36,9525208,11654.69,14941,3072498,32.26,2026-02-24
RML,EQ,24-Feb-2026,813.3,819.9,819.9,805.0,809.95,809.75,811.41,7362,59.74,922,3256,44.23,2026-02-24
ROHLTD,EQ,24-Feb-2026,365.7,363.75,370.0,356.35,370.0,364.25,360.93,22655,81.77,958,11319,49.96,2026-02-24
ROLEXRINGS,EQ,24-Feb-2026,140.55,140.55,141.64,136.71,138.95,138.87,138.98,457582,635.93,7059,195256,42.67,2026-02-24
ROML,EQ,24-Feb-2026,43.25,43.11,43.52,41.32,42.2,42.84,42.51,3418,1.45,140,2942,86.07,2026-02-24
ROSSARI,EQ,24-Feb-2026,508.95,509.0,510.5,490.85,496.0,499.35,498.1,59030,294.03,3358,37013,62.7,2026-02-24
ROSSELLIND,EQ,24-Feb-2026,41.9,42.75,43.73,41.04,42.63,43.41,42.48,41732,17.73,542,30019,71.93,2026-02-24
ROSSTECH,EQ,24-Feb-2026,683.9,685.05,687.3,670.0,678.05,679.0,674.78,20589,138.93,1443,9776,47.48,2026-02-24
ROTO,EQ,24-Feb-2026,59.96,59.8,60.94,59.0,59.99,59.98,60.02,546990,328.28,3700,211034,38.58,2026-02-24
ROUTE,EQ,24-Feb-2026,509.85,508.65,509.85,491.9,495.35,494.7,498.2,249605,1243.54,9716,113276,45.38,2026-02-24
RPEL,EQ,24-Feb-2026,700.0,710.0,720.0,688.0,717.0,715.9,706.26,34584,244.25,2383,20549,59.42,2026-02-24
RPGLIFE,EQ,24-Feb-2026,1908.6,1900.0,1915.2,1872.0,1897.9,1882.3,1888.74,7512,141.88,2043,3835,51.05,2026-02-24
RPOWER,EQ,24-Feb-2026,25.9,25.6,25.75,25.0,25.54,25.44,25.38,25481919,6468.48,41777,8434133,33.1,2026-02-24
RPPINFRA,EQ,24-Feb-2026,80.92,82.0,82.0,77.72,78.5,78.7,78.78,46371,36.53,944,26822,57.84,2026-02-24
RPPL,EQ,24-Feb-2026,17.84,17.84,17.84,17.2,17.29,17.29,17.36,23274,4.04,237,13993,60.12,2026-02-24
RPSGVENT,EQ,24-Feb-2026,691.5,694.0,694.0,662.6,671.3,668.0,673.82,25718,173.29,1444,13730,53.39,2026-02-24
RPTECH,EQ,24-Feb-2026,356.75,351.4,356.0,343.7,344.9,344.8,347.51,113367,393.96,2407,83972,74.07,2026-02-24
RRKABEL,EQ,24-Feb-2026,1450.7,1443.2,1513.3,1443.2,1501.1,1502.0,1488.0,810875,12065.81,51094,292143,36.03,2026-02-24
RSSOFTWARE,EQ,24-Feb-2026,36.9,36.26,37.9,36.26,37.84,37.25,36.86,27690,10.21,664,16411,59.27,2026-02-24
RSWM,EQ,24-Feb-2026,151.94,151.0,152.48,148.81,150.0,149.41,150.2,32922,49.45,531,25896,78.66,2026-02-24
RSYSTEMS,EQ,24-Feb-2026,307.8,308.9,308.9,290.2,294.0,293.55,296.57,122987,364.75,6028,69976,56.9,2026-02-24
RTNINDIA,EQ,24-Feb-2026,31.7,31.59,31.59,30.15,30.38,30.42,30.6,2978438,911.4,15926,1402933,47.1,2026-02-24
RTNPOWER,EQ,24-Feb-2026,8.57,8.53,8.55,8.32,8.39,8.36,8.4,8689129,729.46,11752,4943038,56.89,2026-02-24
RUBFILA,EQ,24-Feb-2026,67.75,67.25,70.09,63.81,64.5,65.5,66.29,43820,29.05,441,39731,90.67,2026-02-24
RUBICON,EQ,24-Feb-2026,779.05,777.0,782.75,765.7,775.9,774.0,773.45,73141,565.71,4706,34848,47.64,2026-02-24
RUBYMILLS,EQ,24-Feb-2026,191.52,192.05,193.9,190.13,192.0,190.93,191.72,4121,7.9,170,3112,75.52,2026-02-24
RUCHINFRA,EQ,24-Feb-2026,5.89,6.04,6.05,5.81,5.93,5.94,5.95,49025,2.92,220,40938,83.5,2026-02-24
RUCHIRA,EQ,24-Feb-2026,104.45,105.84,105.84,103.45,104.64,103.74,104.18,34800,36.26,603,25550,73.42,2026-02-24
RUDRA,EQ,24-Feb-2026,18.06,18.39,18.39,17.51,17.78,17.67,17.67,18071,3.19,207,12920,71.5,2026-02-24
RUPA,EQ,24-Feb-2026,142.1,140.4,142.6,139.58,141.0,140.7,140.29,83793,117.55,1635,48254,57.59,2026-02-24
RUSHIL,EQ,24-Feb-2026,18.62,18.46,18.89,18.32,18.36,18.45,18.54,524625,97.29,1224,303010,57.76,2026-02-24
RUSTOMJEE,EQ,24-Feb-2026,452.05,445.1,451.85,427.35,438.35,437.15,439.06,52602,230.96,5666,28744,54.64,2026-02-24
RVHL,EQ,24-Feb-2026,40.46,42.94,42.94,38.52,38.8,38.83,39.52,70949,28.04,587,54893,77.37,2026-02-24
RVNL,EQ,24-Feb-2026,319.2,318.3,322.5,313.85,321.4,321.65,317.81,6655071,21150.74,46451,2173153,32.65,2026-02-24
RVTH,EQ,24-Feb-2026,614.1,601.15,644.95,601.0,625.0,625.0,631.22,625,3.95,56,598,95.68,2026-02-24
SAATVIKGL,EQ,24-Feb-2026,403.0,401.7,401.7,391.0,394.5,393.5,395.31,80080,316.56,2804,36377,45.43,2026-02-24
SADBHAV,EQ,24-Feb-2026,9.74,10.22,10.22,10.05,10.22,10.22,10.21,229393,23.42,292,183257,79.89,2026-02-24
SADBHIN,EQ,24-Feb-2026,3.63,3.63,3.66,3.45,3.45,3.45,3.46,407966,14.12,412,305738,74.94,2026-02-24
SADHNANIQ,EQ,24-Feb-2026,2.2,2.27,2.3,2.15,2.28,2.27,2.26,14138914,319.99,5804,9405602,66.52,2026-02-24
SAFARI,EQ,24-Feb-2026,1866.6,1864.3,1904.9,1821.5,1872.0,1872.8,1866.49,32774,611.72,6655,19068,58.18,2026-02-24
SAGARDEEP,EQ,24-Feb-2026,24.66,24.1,24.94,24.0,24.44,24.34,24.31,8811,2.14,152,6069,68.88,2026-02-24
SAGCEM,EQ,24-Feb-2026,196.83,196.2,197.84,191.3,196.0,194.84,194.25,26187,50.87,976,15808,60.37,2026-02-24
SAGILITY,EQ,24-Feb-2026,43.33,43.26,43.26,41.91,42.55,42.4,42.64,33024775,14080.27,87587,17883886,54.15,2026-02-24
SAHYADRI,EQ,24-Feb-2026,253.5,250.01,258.66,250.01,252.0,253.39,253.89,3588,9.11,129,2886,80.43,2026-02-24
SAIL,EQ,24-Feb-2026,156.68,156.7,160.68,152.05,160.07,160.18,157.73,47145393,74361.64,100085,18793589,39.86,2026-02-24
SAILIFE,EQ,24-Feb-2026,968.1,966.0,966.0,938.4,946.0,942.9,951.04,451406,4293.06,19476,329106,72.91,2026-02-24
SAKAR,EQ,24-Feb-2026,509.75,509.5,557.8,507.45,525.0,521.05,537.18,791498,4251.77,26609,92763,11.72,2026-02-24
SAKHTISUG,EQ,24-Feb-2026,16.43,16.76,16.76,15.21,15.8,15.6,15.8,122323,19.33,1063,82850,67.73,2026-02-24
SAKSOFT,EQ,24-Feb-2026,150.67,150.7,152.52,147.0,150.0,148.37,148.93,213697,318.27,3990,107404,50.26,2026-02-24
SAKUMA,EQ,24-Feb-2026,1.93,1.93,1.93,1.88,1.9,1.89,1.9,880386,16.74,1192,722293,82.04,2026-02-24
SALASAR,EQ,24-Feb-2026,8.05,7.99,8.03,7.83,7.95,7.9,7.92,2862697,226.8,3888,1729132,60.4,2026-02-24
SALONA,EQ,24-Feb-2026,250.0,257.0,257.0,243.0,243.0,244.38,250.83,853,2.14,13,847,99.3,2026-02-24
SALZERELEC,EQ,24-Feb-2026,651.35,653.0,670.8,648.05,665.0,661.0,659.49,60737,400.55,4157,19647,32.35,2026-02-24
SAMBHAAV,EQ,24-Feb-2026,7.73,7.85,7.85,7.35,7.38,7.38,7.42,23204,1.72,88,22085,95.18,2026-02-24
SAMBHV,EQ,24-Feb-2026,102.1,102.79,102.79,96.45,98.0,97.34,98.47,1299629,1279.73,10628,665493,51.21,2026-02-24
SAMHI,EQ,24-Feb-2026,164.97,164.0,164.49,158.92,162.4,162.13,162.04,706627,1145.02,10896,419926,59.43,2026-02-24
SAMMAANCAP,EQ,24-Feb-2026,154.63,155.06,156.5,149.09,154.7,153.42,152.06,27055292,41141.18,54855,13145997,48.59,2026-02-24
SAMPANN,EQ,24-Feb-2026,30.77,30.86,31.76,29.41,30.5,30.38,30.21,17814,5.38,307,13550,76.06,2026-02-24
SANATHAN,EQ,24-Feb-2026,411.85,414.75,416.8,407.75,413.0,413.25,411.2,10365,42.62,1128,3442,33.21,2026-02-24
SANDESH,EQ,24-Feb-2026,1005.2,1005.2,1017.0,998.0,1015.8,1007.5,1004.83,712,7.15,153,664,93.26,2026-02-24
SANDHAR,EQ,24-Feb-2026,486.05,486.0,487.65,473.0,485.0,486.15,479.92,123024,590.41,5637,72648,59.05,2026-02-24
SANDUMA,EQ,24-Feb-2026,197.33,195.85,197.89,192.66,196.8,195.06,195.19,844596,1648.55,12736,336262,39.81,2026-02-24
SANGAMIND,EQ,24-Feb-2026,472.6,463.15,473.0,463.15,467.0,467.85,467.71,12680,59.31,657,7082,55.85,2026-02-24
SANGHIIND,EQ,24-Feb-2026,61.43,60.9,62.0,60.52,61.05,61.35,61.1,1602652,979.28,2676,1057355,65.98,2026-02-24
SANGHVIMOV,EQ,24-Feb-2026,268.95,268.8,269.1,260.0,262.65,261.4,262.79,172291,452.76,5788,93753,54.42,2026-02-24
SANGINITA,EQ,24-Feb-2026,15.25,15.87,15.87,13.87,15.0,14.55,14.62,392777,57.41,777,303921,77.38,2026-02-24
SANOFI,EQ,24-Feb-2026,4097.6,4111.0,4123.9,4063.0,4080.0,4080.7,4090.57,12252,501.18,2788,6511,53.14,2026-02-24
SANOFICONR,EQ,24-Feb-2026,4076.0,4075.0,4119.0,3975.0,3980.0,3999.5,4018.26,8841,355.25,1756,6654,75.26,2026-02-24
SANSERA,EQ,24-Feb-2026,2330.5,2327.0,2396.0,2303.3,2350.2,2345.5,2357.15,346085,8157.74,44041,181495,52.44,2026-02-24
SANSTAR,EQ,24-Feb-2026,88.29,88.28,88.59,85.51,86.56,86.6,86.83,137570,119.45,1662,84623,61.51,2026-02-24
SAPPHIRE,EQ,24-Feb-2026,219.51,216.0,218.81,213.76,215.2,215.1,215.09,91260,196.29,11047,50961,55.84,2026-02-24
SARDAEN,EQ,24-Feb-2026,511.6,511.25,521.0,508.25,517.0,519.35,517.31,395889,2047.95,14157,219387,55.42,2026-02-24
SAREGAMA,EQ,24-Feb-2026,341.7,339.9,339.9,326.0,327.6,328.0,331.49,257120,852.33,9516,147505,57.37,2026-02-24
SARLAPOLY,EQ,24-Feb-2026,82.87,83.29,86.45,81.0,84.07,84.48,84.3,96033,80.95,1865,46613,48.54,2026-02-24
SARVESHWAR,EQ,24-Feb-2026,3.95,3.95,3.98,3.86,3.89,3.91,3.9,2326457,90.76,3297,1391238,59.8,2026-02-24
SASKEN,EQ,24-Feb-2026,1195.2,1195.2,1195.2,1156.0,1169.0,1166.6,1165.62,20666,240.89,1751,10889,52.69,2026-02-24
SASTASUNDR,EQ,24-Feb-2026,286.75,288.4,288.5,279.95,280.0,280.85,283.56,2823,8.01,198,1682,59.58,2026-02-24
SATIA,EQ,24-Feb-2026,65.07,65.06,65.06,63.0,64.11,64.63,63.95,60463,38.66,1781,25136,41.57,2026-02-24
SATIN,EQ,24-Feb-2026,154.23,154.99,158.39,150.96,156.0,154.76,154.47,169664,262.08,2544,89444,52.72,2026-02-24
SAURASHCEM,EQ,24-Feb-2026,66.65,68.0,68.0,65.26,65.7,65.59,65.82,36188,23.82,650,22704,62.74,2026-02-24
SBC,EQ,24-Feb-2026,32.14,32.0,32.45,31.6,32.1,32.09,32.21,12214576,3934.18,6813,5008912,41.01,2026-02-24
SBCL,EQ,24-Feb-2026,502.75,501.0,501.5,473.4,477.45,478.05,480.18,170529,818.85,17700,93129,54.61,2026-02-24
SBFC,EQ,24-Feb-2026,97.13,96.6,97.42,95.5,96.55,96.87,96.82,646622,626.03,16288,329028,50.88,2026-02-24
SBGLP,EQ,24-Feb-2026,30.01,30.01,30.33,29.05,29.35,29.47,29.42,11104,3.27,140,9403,84.68,2026-02-24
SBIBPB,EQ,24-Feb-2026,56.56,56.91,57.1,55.86,56.52,56.67,56.61,229267,129.79,1239,154046,67.19,2026-02-24
SBICARD,EQ,24-Feb-2026,784.25,778.0,784.0,760.05,783.6,779.6,772.62,1332832,10297.78,27209,449855,33.75,2026-02-24
SBIETFCON,EQ,24-Feb-2026,121.21,124.85,124.85,119.25,121.49,120.31,119.86,9914,11.88,260,5712,57.62,2026-02-24
SBIETFIT,EQ,24-Feb-2026,348.28,348.28,351.7,328.91,334.7,331.95,334.71,84872,284.08,1901,69229,81.57,2026-02-24
SBIETFPB,EQ,24-Feb-2026,296.25,299.93,299.93,294.1,298.99,294.6,295.92,882015,2610.02,1011,879974,99.77,2026-02-24
SBIETFQLTY,EQ,24-Feb-2026,220.48,220.49,223.0,217.05,218.93,218.67,218.95,3742,8.19,129,3573,95.48,2026-02-24
SBILIFE,EQ,24-Feb-2026,2109.6,2109.6,2119.0,2076.6,2087.0,2082.9,2090.29,841918,17598.55,49708,466188,55.37,2026-02-24
SBILIQETF,EQ,24-Feb-2026,1027.88,1028.01,1028.03,1028.01,1028.03,1028.02,1028.03,171295,1760.96,75,171235,99.96,2026-02-24
SBIN,EQ,24-Feb-2026,1227.8,1232.0,1234.7,1219.7,1227.0,1223.3,1225.16,15788449,193433.95,254767,9799064,62.06,2026-02-24
SBINEQWETF,EQ,24-Feb-2026,33.92,34.02,34.02,33.48,33.79,33.69,33.61,53856,18.1,343,32529,60.4,2026-02-24
SBISILVER,EQ,24-Feb-2026,256.08,253.16,259.39,253.15,256.5,256.32,256.47,3061448,7851.82,19938,1027026,33.55,2026-02-24
SCHAEFFLER,EQ,24-Feb-2026,3950.2,3964.9,4118.0,3947.4,4057.0,4084.8,4056.05,276595,11218.84,35080,124296,44.94,2026-02-24
SCHAND,EQ,24-Feb-2026,158.23,159.89,159.89,153.16,155.46,153.8,155.37,32665,50.75,1610,21826,66.82,2026-02-24
SCI,EQ,24-Feb-2026,259.27,260.5,263.0,256.0,260.3,259.9,259.47,2397825,6221.62,28402,564214,23.53,2026-02-24
SCILAL,EQ,24-Feb-2026,45.24,45.24,47.41,43.35,44.94,44.92,45.15,1242936,561.17,5498,558864,44.96,2026-02-24
SCODATUBES,EQ,24-Feb-2026,136.04,136.72,138.81,132.32,134.9,133.73,134.44,49048,65.94,804,25515,52.02,2026-02-24
SDBL,EQ,24-Feb-2026,82.3,82.27,82.49,79.0,80.4,79.85,80.36,672764,540.65,7868,389016,57.82,2026-02-24
SDL26BEES,EQ,24-Feb-2026,136.47,137.99,137.99,136.49,136.5,136.5,136.52,6253,8.54,67,5259,84.1,2026-02-24
SEAMECLTD,EQ,24-Feb-2026,1278.8,1261.0,1318.8,1260.9,1310.0,1311.1,1288.18,38028,489.87,4840,19146,50.35,2026-02-24
SECMARK,EQ,24-Feb-2026,106.23,118.99,118.99,99.0,99.0,101.7,104.03,5269,5.48,199,3453,65.53,2026-02-24
SEJALLTD,EQ,24-Feb-2026,619.35,618.05,618.05,605.2,612.0,611.1,610.01,2939,17.93,183,2195,74.69,2026-02-24
SELECTIPO,EQ,24-Feb-2026,43.35,43.09,43.11,42.5,42.89,42.85,42.74,13160,5.63,192,8470,64.36,2026-02-24
SELMC,EQ,24-Feb-2026,32.98,34.62,34.62,31.34,32.3,31.44,32.13,22352,7.18,292,18921,84.65,2026-02-24
SEMAC,EQ,24-Feb-2026,254.49,263.98,263.98,246.5,246.9,247.1,249.25,865,2.16,57,653,75.49,2026-02-24
SENCO,EQ,24-Feb-2026,329.65,328.5,329.1,321.0,323.0,322.95,324.94,344821,1120.45,9004,128235,37.19,2026-02-24
SENORES,EQ,24-Feb-2026,793.8,799.95,799.95,775.2,783.0,779.25,782.34,123193,963.79,4049,76637,62.21,2026-02-24
SENSEXADD,EQ,24-Feb-2026,85.28,84.87,84.87,84.1,84.2,84.22,84.36,3672,3.1,63,3183,86.68,2026-02-24
SENSEXBETA,EQ,24-Feb-2026,917.43,911.0,923.0,902.01,920.24,913.19,907.59,5322,48.3,278,4153,78.03,2026-02-24
SENSEXETF,EQ,24-Feb-2026,85.31,85.11,85.12,84.05,84.47,84.38,84.41,47235,39.87,510,42142,89.22,2026-02-24
SENSEXIETF,EQ,24-Feb-2026,951.77,947.43,947.75,937.02,942.0,939.74,940.79,29538,277.89,3124,24425,82.69,2026-02-24
SEPC,EQ,24-Feb-2026,8.34,8.34,8.64,7.8,7.92,7.94,7.99,36675965,2930.85,16966,14266245,38.9,2026-02-24
SERVOTECH,EQ,24-Feb-2026,76.64,75.05,76.28,74.15,74.64,74.49,74.73,603016,450.63,4129,456839,75.76,2026-02-24
SESHAPAPER,EQ,24-Feb-2026,276.1,277.5,284.08,270.1,270.51,271.38,274.75,15723,43.2,590,8922,56.74,2026-02-24
SETCO,EQ,24-Feb-2026,15.23,14.93,15.15,14.55,14.56,14.64,14.77,34815,5.14,168,26069,74.88,2026-02-24
SETF10GILT,EQ,24-Feb-2026,259.65,259.65,260.6,259.61,260.6,260.44,259.89,11164,29.01,76,8096,72.52,2026-02-24
SETFGOLD,EQ,24-Feb-2026,133.98,130.63,135.51,130.63,135.45,135.35,135.14,4997173,6753.18,15960,3034724,60.73,2026-02-24
SETFNIF50,EQ,24-Feb-2026,274.57,275.23,275.23,271.21,272.72,272.21,272.31,1033140,2813.3,10350,766800,74.22,2026-02-24
SETFNIFBK,EQ,24-Feb-2026,627.64,627.58,629.31,623.34,624.02,625.0,625.36,9908,61.96,540,6982,70.47,2026-02-24
SETFNN50,EQ,24-Feb-2026,742.24,743.97,746.5,738.1,741.0,744.15,740.72,32279,239.1,1178,21322,66.06,2026-02-24
SETL,EQ,24-Feb-2026,126.19,125.2,126.12,122.51,124.99,124.05,123.82,143318,177.46,1930,67889,47.37,2026-02-24
SFL,EQ,24-Feb-2026,568.85,565.5,567.6,552.7,554.25,555.85,558.76,47570,265.8,4344,21913,46.06,2026-02-24
SGFIN,EQ,24-Feb-2026,393.4,396.5,398.3,385.45,393.3,394.85,391.69,148039,579.85,3407,97830,66.08,2026-02-24
SGIL,EQ,24-Feb-2026,515.2,515.0,524.0,515.0,524.0,519.95,518.59,7499,38.89,284,5139,68.53,2026-02-24
SGL,EQ,24-Feb-2026,12.75,12.75,12.75,12.1,12.5,12.33,12.48,13260,1.66,169,11263,84.94,2026-02-24
SGMART,EQ,24-Feb-2026,432.9,430.0,435.4,425.25,430.0,430.45,431.36,128465,554.14,4638,88482,68.88,2026-02-24
SHADOWFAX,EQ,24-Feb-2026,117.13,116.58,116.9,112.75,116.25,116.32,114.95,846924,973.56,9262,446288,52.7,2026-02-24
SHAH,EQ,24-Feb-2026,4.86,4.89,4.93,4.72,4.78,4.77,4.83,2337140,112.88,985,924666,39.56,2026-02-24
SHAHALLOYS,EQ,24-Feb-2026,66.79,66.9,68.67,65.03,66.25,66.74,66.9,40882,27.35,343,16140,39.48,2026-02-24
SHAILY,EQ,24-Feb-2026,2010.6,2012.0,2012.0,1916.4,1947.7,1945.5,1951.16,148941,2906.08,18600,80415,53.99,2026-02-24
SHAKTIPUMP,EQ,24-Feb-2026,556.7,557.0,558.65,536.0,537.95,537.55,542.67,718685,3900.11,27726,313571,43.63,2026-02-24
SHALBY,EQ,24-Feb-2026,153.5,154.0,154.01,151.0,152.1,151.9,152.11,90685,137.94,1160,64756,71.41,2026-02-24
SHALPAINTS,EQ,24-Feb-2026,56.85,57.0,57.35,53.22,55.84,55.48,55.54,64790,35.98,1101,41835,64.57,2026-02-24
SHANKARA,EQ,24-Feb-2026,101.84,103.88,103.88,99.05,99.4,99.97,100.68,106867,107.59,1396,73759,69.02,2026-02-24
SHANTI,EQ,24-Feb-2026,6.89,6.86,7.13,6.86,7.05,7.04,7.01,36899,2.59,103,28267,76.61,2026-02-24
SHANTIGEAR,EQ,24-Feb-2026,450.95,451.4,452.1,449.75,450.0,450.7,450.32,5865,26.41,255,4660,79.45,2026-02-24
SHANTIGOLD,EQ,24-Feb-2026,218.28,219.0,219.49,214.6,214.61,215.45,217.11,280454,608.9,4123,146350,52.18,2026-02-24
SHARDACROP,EQ,24-Feb-2026,1174.7,1169.0,1197.5,1137.0,1160.0,1162.8,1161.37,205552,2387.22,20549,81099,39.45,2026-02-24
SHARDAMOTR,EQ,24-Feb-2026,972.85,970.4,975.6,947.6,947.6,951.0,959.52,19560,187.68,2190,11436,58.47,2026-02-24
SHAREINDIA,EQ,24-Feb-2026,136.28,137.8,137.92,133.5,133.78,133.96,134.98,327164,441.6,3283,114623,35.04,2026-02-24
SHARIABEES,EQ,24-Feb-2026,483.36,481.7,483.19,472.65,479.0,474.92,475.74,19430,92.44,1248,14843,76.39,2026-02-24
SHEKHAWATI,EQ,24-Feb-2026,13.26,14.1,14.25,11.7,12.51,12.52,12.73,118231,15.06,518,55409,46.87,2026-02-24
SHEMAROO,EQ,24-Feb-2026,98.82,101.7,101.7,97.0,97.0,97.25,98.42,7288,7.17,122,5647,77.48,2026-02-24
SHILCTECH,EQ,24-Feb-2026,3840.0,3841.0,3868.0,3671.6,3770.0,3765.1,3756.73,18580,698.0,4986,8580,46.18,2026-02-24
SHILPAMED,EQ,24-Feb-2026,326.75,326.75,326.75,318.45,322.2,320.55,321.71,180159,579.59,9639,73791,40.96,2026-02-24
